id,no answer,very important,quite important,not important,not at all important
89.0000,0.0114,0.1512,0.3839,0.4110,0.0426
90.0000,0.0022,0.5131,0.4508,0.0259,0.0080
91.0000,0.0085,0.1864,0.6657,0.0959,0.0436
92.0000,0.0144,0.1975,0.4486,0.3031,0.0365
93.0000,0.0238,0.1859,0.4221,0.3264,0.0419
94.0000,0.0029,0.6405,0.3048,0.0400,0.0119
95.0000,0.0012,0.6402,0.3404,0.0143,0.0038
96.0000,0.0098,0.0474,0.5282,0.2400,0.1746
97.0000,0.0028,0.6776,0.2898,0.0259,0.0039
98.0000,0.0052,0.1375,0.2066,0.5453,0.1055
99.0000,0.0013,0.5799,0.3855,0.0292,0.0041
100.0000,0.0013,0.7193,0.2594,0.0162,0.0037
101.0000,0.0061,0.2423,0.6347,0.1055,0.0114
102.0000,0.0066,0.2740,0.3603,0.1664,0.1928
103.0000,0.0090,0.0129,0.1505,0.3430,0.4846
104.0000,0.0117,0.0123,0.0943,0.5350,0.3467
105.0000,0.0015,0.9314,0.0504,0.0112,0.0056
106.0000,0.0177,0.2020,0.6271,0.1439,0.0093
107.0000,0.0028,0.7787,0.1975,0.0169,0.0041
108.0000,0.0019,0.7127,0.2551,0.0261,0.0042
109.0000,0.0095,0.4968,0.3586,0.1026,0.0325
110.0000,0.0018,0.2080,0.6665,0.1074,0.0162
111.0000,0.0018,0.7889,0.1890,0.0164,0.0040
112.0000,0.0024,0.2501,0.7057,0.0361,0.0057
113.0000,0.0041,0.0705,0.8131,0.1029,0.0094
114.0000,0.0073,0.5047,0.3837,0.0968,0.0075
115.0000,0.0018,0.7098,0.2606,0.0239,0.0040
116.0000,0.0153,0.0122,0.4102,0.4432,0.1191
117.0000,0.0107,0.0296,0.4065,0.4399,0.1133
118.0000,0.0013,0.4654,0.4777,0.0496,0.0060
119.0000,0.0116,0.0404,0.2636,0.4807,0.2037
120.0000,0.0013,0.7650,0.2167,0.0133,0.0037
121.0000,0.0105,0.2755,0.6599,0.0486,0.0055
122.0000,0.0078,0.0198,0.1433,0.3722,0.4569
123.0000,0.0119,0.0129,0.2751,0.5058,0.1943
124.0000,0.0124,0.1790,0.5009,0.2534,0.0543
125.0000,0.0018,0.5977,0.3521,0.0407,0.0077
126.0000,0.0160,0.0461,0.4256,0.4082,0.1041
127.0000,0.0075,0.5661,0.3920,0.0298,0.0046
128.0000,0.0038,0.6868,0.2306,0.0617,0.0171
129.0000,0.0066,0.1336,0.7444,0.1053,0.0100
130.0000,0.0024,0.0416,0.6736,0.2593,0.0231
131.0000,0.0059,0.1910,0.2573,0.1742,0.3716
132.0000,0.0017,0.7460,0.2322,0.0162,0.0039
133.0000,0.0130,0.1548,0.5235,0.2658,0.0430
134.0000,0.0018,0.4253,0.4834,0.0648,0.0247
135.0000,0.0065,0.6185,0.3410,0.0301,0.0038
136.0000,0.0363,0.1645,0.2930,0.2053,0.3009
137.0000,0.0031,0.2586,0.6912,0.0410,0.0061
138.0000,0.0158,0.1118,0.1403,0.3757,0.3564
139.0000,0.0108,0.1324,0.6250,0.1945,0.0372
140.0000,0.0166,0.2381,0.6546,0.0652,0.0255
141.0000,0.0075,0.1809,0.6189,0.1748,0.0180
142.0000,0.0041,0.5690,0.3901,0.0308,0.0059
143.0000,0.0071,0.2203,0.6740,0.0788,0.0198
144.0000,0.0027,0.6948,0.2790,0.0184,0.0051
145.0000,0.0420,0.1002,0.2145,0.3340,0.3094
146.0000,0.0049,0.3688,0.4851,0.0997,0.0415
147.0000,0.0234,0.1773,0.6340,0.1476,0.0177
148.0000,0.0225,0.0570,0.6629,0.2342,0.0235
149.0000,0.0030,0.4916,0.4385,0.0556,0.0112
150.0000,0.0609,0.0773,0.6598,0.1745,0.0275
151.0000,0.0050,0.0151,0.2132,0.3083,0.4584
152.0000,0.0015,0.8567,0.1169,0.0197,0.0052
153.0000,0.0018,0.6178,0.3505,0.0254,0.0045
154.0000,0.0015,0.8557,0.1281,0.0110,0.0038
155.0000,0.0318,0.0448,0.2680,0.4197,0.2356
156.0000,0.0062,0.2398,0.6700,0.0602,0.0238
157.0000,0.0015,0.8057,0.1750,0.0139,0.0039
158.0000,0.0170,0.1334,0.6178,0.1939,0.0379
159.0000,0.0141,0.0328,0.2004,0.5238,0.2289
160.0000,0.0293,0.2426,0.5219,0.1982,0.0079
161.0000,0.0015,0.9348,0.0468,0.0113,0.0056
162.0000,0.0108,0.0337,0.1357,0.4013,0.4185
163.0000,0.0019,0.4838,0.4852,0.0251,0.0041
164.0000,0.0147,0.2053,0.6554,0.1108,0.0137
165.0000,0.0014,0.2891,0.6728,0.0325,0.0042
166.0000,0.0034,0.6010,0.2880,0.0631,0.0445
167.0000,0.0017,0.7731,0.2011,0.0195,0.0045
168.0000,0.0061,0.4552,0.4986,0.0362,0.0039
169.0000,0.0037,0.5470,0.3217,0.1129,0.0148
170.0000,0.0054,0.6381,0.2826,0.0669,0.0070
171.0000,0.0027,0.4713,0.4620,0.0581,0.0058
172.0000,0.0029,0.1252,0.7712,0.0923,0.0085
173.0000,0.0066,0.1770,0.7032,0.0829,0.0303
174.0000,0.0111,0.0496,0.7434,0.1549,0.0410
175.0000,0.0335,0.2015,0.6448,0.1050,0.0151
176.0000,0.0040,0.0121,0.3475,0.5207,0.1156
177.0000,0.0131,0.1394,0.7673,0.0704,0.0098
178.0000,0.0029,0.8738,0.1034,0.0153,0.0045
179.0000,0.0028,0.3931,0.5483,0.0501,0.0056
180.0000,0.0049,0.4223,0.5279,0.0391,0.0057
181.0000,0.0065,0.1918,0.6624,0.1320,0.0074
182.0000,0.0019,0.8795,0.0997,0.0144,0.0045
183.0000,0.0014,0.5228,0.4512,0.0213,0.0032
184.0000,0.0088,0.0134,0.3906,0.5404,0.0469
185.0000,0.0039,0.3885,0.5418,0.0454,0.0203
186.0000,0.0015,0.8602,0.1143,0.0196,0.0044
187.0000,0.0047,0.4957,0.4681,0.0279,0.0036
188.0000,0.0085,0.1753,0.7085,0.0966,0.0111
189.0000,0.0017,0.8757,0.0931,0.0227,0.0069
190.0000,0.0126,0.0442,0.3554,0.4965,0.0913
191.0000,0.0025,0.6861,0.2899,0.0173,0.0042
192.0000,0.0104,0.2465,0.3242,0.1798,0.2391
193.0000,0.0123,0.0350,0.2944,0.4834,0.1749
194.0000,0.0034,0.7228,0.1824,0.0752,0.0162
195.0000,0.0065,0.0501,0.2849,0.5862,0.0722
196.0000,0.0030,0.3469,0.6106,0.0350,0.0047
197.0000,0.0019,0.9330,0.0443,0.0147,0.0061
198.0000,0.0176,0.0441,0.1669,0.6019,0.1695
199.0000,0.0014,0.5713,0.3809,0.0391,0.0073
200.0000,0.0380,0.0736,0.4168,0.3903,0.0812
201.0000,0.0121,0.0054,0.0562,0.2907,0.6356
202.0000,0.0035,0.4130,0.5203,0.0578,0.0054
203.0000,0.0017,0.7469,0.2320,0.0155,0.0038
204.0000,0.0019,0.7043,0.2540,0.0328,0.0071
205.0000,0.0049,0.1675,0.5474,0.2517,0.0285
206.0000,0.0041,0.6933,0.1897,0.0706,0.0422
207.0000,0.0013,0.4998,0.4747,0.0209,0.0033
208.0000,0.0032,0.2120,0.5099,0.1983,0.0765
209.0000,0.0020,0.2753,0.6505,0.0639,0.0084
210.0000,0.0041,0.5233,0.2112,0.1599,0.1015
211.0000,0.0044,0.0967,0.5174,0.2687,0.1128
212.0000,0.0163,0.0108,0.1371,0.6514,0.1844
213.0000,0.0089,0.2396,0.5861,0.1566,0.0087
214.0000,0.0085,0.1652,0.5673,0.2429,0.0162
215.0000,0.0029,0.2124,0.7265,0.0518,0.0064
216.0000,0.0047,0.0132,0.1590,0.5990,0.2240
217.0000,0.0016,0.8376,0.1444,0.0121,0.0043
218.0000,0.0015,0.8142,0.1602,0.0199,0.0042
219.0000,0.0015,0.7400,0.2247,0.0293,0.0046
220.0000,0.0117,0.0304,0.1672,0.5893,0.2014
221.0000,0.0016,0.8117,0.1406,0.0405,0.0056
222.0000,0.0080,0.1859,0.4024,0.2950,0.1087
223.0000,0.0018,0.8248,0.1530,0.0163,0.0041
224.0000,0.0122,0.0119,0.1100,0.5543,0.3117
225.0000,0.0022,0.3585,0.5591,0.0656,0.0146
226.0000,0.0084,0.3521,0.5298,0.0773,0.0324
227.0000,0.0018,0.4101,0.5305,0.0507,0.0069
228.0000,0.0311,0.8255,0.1179,0.0199,0.0056
229.0000,0.0015,0.5196,0.4014,0.0672,0.0103
230.0000,0.0070,0.3306,0.3802,0.1931,0.0891
231.0000,0.0041,0.0858,0.7323,0.1677,0.0102
232.0000,0.0015,0.8898,0.0824,0.0202,0.0061
233.0000,0.0324,0.1983,0.3639,0.2405,0.1649
234.0000,0.0075,0.0571,0.3841,0.4247,0.1266
235.0000,0.0102,0.0262,0.4047,0.4387,0.1202
236.0000,0.0030,0.0617,0.7738,0.1539,0.0077
237.0000,0.0015,0.8799,0.0980,0.0158,0.0048
238.0000,0.0042,0.1045,0.7326,0.1483,0.0103
239.0000,0.0040,0.7371,0.2261,0.0276,0.0052
240.0000,0.0104,0.0876,0.6793,0.2110,0.0116
241.0000,0.0324,0.5015,0.3591,0.0964,0.0107
242.0000,0.0018,0.7540,0.2245,0.0158,0.0040
243.0000,0.0018,0.4726,0.4579,0.0559,0.0117
244.0000,0.0016,0.7723,0.1941,0.0269,0.0052
245.0000,0.0022,0.5581,0.4100,0.0248,0.0048
246.0000,0.0019,0.9454,0.0296,0.0171,0.0060
247.0000,0.0163,0.6533,0.2290,0.0800,0.0212
248.0000,0.0032,0.5915,0.3368,0.0533,0.0151
249.0000,0.0027,0.1077,0.7971,0.0841,0.0084
250.0000,0.0081,0.3439,0.6157,0.0284,0.0038
251.0000,0.0022,0.7088,0.2666,0.0187,0.0037
252.0000,0.0015,0.6391,0.3399,0.0155,0.0039
253.0000,0.0029,0.3288,0.5924,0.0671,0.0088
254.0000,0.0149,0.1236,0.3576,0.3846,0.1192
255.0000,0.0121,0.5713,0.3237,0.0603,0.0326
256.0000,0.0015,0.9009,0.0721,0.0186,0.0068
257.0000,0.0220,0.0128,0.1468,0.4679,0.3505
258.0000,0.0014,0.7974,0.1768,0.0193,0.0050
259.0000,0.0021,0.6772,0.2608,0.0464,0.0136
260.0000,0.0086,0.0470,0.3123,0.3765,0.2556
261.0000,0.0021,0.5303,0.4049,0.0565,0.0062
262.0000,0.0033,0.6456,0.2536,0.0640,0.0334
263.0000,0.0141,0.0479,0.3767,0.4537,0.1077
264.0000,0.0136,0.0392,0.4990,0.2459,0.2022
265.0000,0.0070,0.1321,0.3669,0.2709,0.2230
266.0000,0.0031,0.1772,0.5206,0.2591,0.0399
267.0000,0.0024,0.5687,0.4050,0.0200,0.0040
268.0000,0.0025,0.4931,0.4741,0.0269,0.0033
269.0000,0.0014,0.6717,0.3013,0.0219,0.0037
270.0000,0.0078,0.3736,0.5005,0.0819,0.0361
271.0000,0.0019,0.7441,0.2188,0.0270,0.0083
272.0000,0.0019,0.5261,0.4022,0.0467,0.0231
273.0000,0.0254,0.2917,0.5445,0.1004,0.0379
274.0000,0.0061,0.0103,0.1034,0.5313,0.3489
275.0000,0.0016,0.7563,0.2056,0.0299,0.0066
276.0000,0.0025,0.7218,0.2569,0.0149,0.0038
277.0000,0.0014,0.7994,0.1790,0.0161,0.0040
278.0000,0.0019,0.6629,0.2959,0.0348,0.0046
279.0000,0.0060,0.3617,0.5697,0.0540,0.0087
280.0000,0.0024,0.8576,0.1015,0.0314,0.0070
281.0000,0.0082,0.3163,0.6367,0.0337,0.0052
282.0000,0.0142,0.0392,0.5609,0.2306,0.1551
283.0000,0.0151,0.4932,0.3775,0.1007,0.0135
284.0000,0.0012,0.5613,0.4079,0.0257,0.0038
285.0000,0.0089,0.1694,0.6412,0.1516,0.0290
286.0000,0.0016,0.8468,0.1345,0.0130,0.0041
287.0000,0.1998,0.4830,0.2844,0.0271,0.0058
288.0000,0.0031,0.0045,0.1389,0.4694,0.3842
289.0000,0.0028,0.2415,0.7023,0.0476,0.0057
290.0000,0.0074,0.2030,0.3536,0.3955,0.0405
291.0000,0.0191,0.0843,0.5372,0.2508,0.1086
292.0000,0.0366,0.0207,0.2156,0.3462,0.3808
293.0000,0.0020,0.7760,0.1852,0.0322,0.0047
294.0000,0.0135,0.1878,0.5797,0.1840,0.0350
295.0000,0.1701,0.0401,0.1344,0.2995,0.3558
296.0000,0.0050,0.2094,0.4559,0.1782,0.1514
297.0000,0.0018,0.8277,0.1474,0.0186,0.0046
298.0000,0.0087,0.1723,0.4732,0.3140,0.0318
299.0000,0.0028,0.2292,0.7272,0.0361,0.0047
300.0000,0.0045,0.2051,0.6121,0.1603,0.0181
301.0000,0.0095,0.0915,0.6027,0.2614,0.0349
302.0000,0.1848,0.0369,0.0931,0.1574,0.5279
303.0000,0.0051,0.0876,0.4393,0.4512,0.0169
304.0000,0.0134,0.0418,0.5431,0.2914,0.1102
305.0000,0.0021,0.5863,0.3668,0.0402,0.0046
306.0000,0.0015,0.6813,0.2609,0.0431,0.0132
307.0000,0.0016,0.9472,0.0338,0.0117,0.0056
308.0000,0.0015,0.8975,0.0845,0.0114,0.0050
309.0000,0.0016,0.4456,0.5194,0.0296,0.0039
310.0000,0.0089,0.0410,0.4576,0.4636,0.0289
311.0000,0.0012,0.6672,0.3078,0.0194,0.0043
312.0000,0.0051,0.1999,0.7292,0.0574,0.0084
313.0000,0.0401,0.3890,0.5055,0.0593,0.0062
314.0000,0.0050,0.4614,0.4741,0.0531,0.0064
315.0000,0.0047,0.4285,0.3100,0.1844,0.0723
316.0000,0.0017,0.7831,0.1970,0.0143,0.0038
317.0000,0.0127,0.1365,0.7268,0.1063,0.0177
318.0000,0.0014,0.5746,0.4017,0.0184,0.0038
319.0000,0.0096,0.2222,0.6022,0.1286,0.0374
320.0000,0.0019,0.2928,0.6605,0.0392,0.0057
321.0000,0.0025,0.1716,0.6972,0.1140,0.0147
322.0000,0.0035,0.2001,0.7424,0.0490,0.0051
323.0000,0.0016,0.5359,0.3968,0.0543,0.0114
324.0000,0.0353,0.1656,0.2878,0.4591,0.0522
325.0000,0.0012,0.5004,0.4491,0.0387,0.0105
326.0000,0.0032,0.6942,0.2219,0.0601,0.0205
327.0000,0.0021,0.6998,0.2590,0.0350,0.0042
328.0000,0.0061,0.4298,0.5135,0.0458,0.0049
329.0000,0.0093,0.2770,0.6545,0.0535,0.0057
330.0000,0.0019,0.8135,0.1611,0.0192,0.0043
331.0000,0.0122,0.3115,0.5794,0.0793,0.0176
332.0000,0.0014,0.2976,0.6581,0.0386,0.0043
333.0000,0.0019,0.6520,0.3112,0.0302,0.0047
334.0000,0.0118,0.0048,0.0678,0.5054,0.4103
335.0000,0.0016,0.6191,0.3541,0.0206,0.0046
336.0000,0.0016,0.4907,0.4696,0.0337,0.0045
337.0000,0.0019,0.5379,0.4364,0.0205,0.0033
338.0000,0.0158,0.2016,0.6577,0.1092,0.0156
339.0000,0.0027,0.8336,0.1355,0.0224,0.0057
340.0000,0.0109,0.2507,0.6330,0.0968,0.0085
341.0000,0.0041,0.3876,0.5722,0.0318,0.0042
342.0000,0.0015,0.8729,0.1062,0.0143,0.0050
343.0000,0.0033,0.4818,0.4471,0.0602,0.0075
344.0000,0.0021,0.6809,0.2510,0.0561,0.0099
345.0000,0.0072,0.1414,0.7680,0.0735,0.0098
346.0000,0.0074,0.4490,0.3436,0.1736,0.0264
347.0000,0.0060,0.0029,0.0271,0.3186,0.6454
348.0000,0.0025,0.7749,0.1940,0.0231,0.0055
349.0000,0.0019,0.1494,0.7644,0.0773,0.0070
350.0000,0.0244,0.6784,0.1671,0.0831,0.0470
351.0000,0.0064,0.0944,0.5893,0.2527,0.0572
352.0000,0.0013,0.7231,0.2492,0.0226,0.0038
353.0000,0.0015,0.6083,0.3694,0.0173,0.0035
354.0000,0.0123,0.0053,0.0607,0.2850,0.6368
355.0000,0.0020,0.3756,0.5601,0.0564,0.0059
356.0000,0.0339,0.0304,0.4032,0.4482,0.0843
357.0000,0.0089,0.7181,0.2338,0.0324,0.0069
358.0000,0.0039,0.7691,0.2013,0.0215,0.0042
359.0000,0.0026,0.8787,0.0975,0.0161,0.0051
360.0000,0.0014,0.9363,0.0476,0.0102,0.0045
361.0000,0.0022,0.7864,0.1916,0.0159,0.0040
362.0000,0.0365,0.5387,0.3519,0.0640,0.0090
363.0000,0.0015,0.9055,0.0767,0.0112,0.0050
364.0000,0.0208,0.1804,0.6213,0.1415,0.0360
365.0000,0.0021,0.6955,0.2852,0.0135,0.0038
366.0000,0.0022,0.5263,0.4284,0.0386,0.0046
367.0000,0.0079,0.0151,0.1403,0.2257,0.6110
368.0000,0.0055,0.6329,0.3301,0.0274,0.0041
369.0000,0.0018,0.8481,0.1305,0.0155,0.0041
370.0000,0.0035,0.4402,0.4545,0.0704,0.0314
371.0000,0.0058,0.3293,0.5790,0.0763,0.0097
372.0000,0.0037,0.6090,0.3182,0.0596,0.0096
373.0000,0.0018,0.7990,0.1773,0.0180,0.0040
374.0000,0.0087,0.6202,0.2136,0.1257,0.0318
375.0000,0.0350,0.2010,0.3426,0.2474,0.1740
376.0000,0.0111,0.1712,0.6646,0.1380,0.0151
377.0000,0.0040,0.4424,0.5320,0.0181,0.0035
378.0000,0.0065,0.1760,0.6369,0.1466,0.0340
379.0000,0.0077,0.1728,0.7077,0.1010,0.0109
380.0000,0.0067,0.0372,0.4615,0.3979,0.0967
381.0000,0.0030,0.2201,0.7358,0.0363,0.0048
382.0000,0.0240,0.0869,0.6125,0.2556,0.0211
383.0000,0.0022,0.4241,0.5392,0.0296,0.0050
384.0000,0.0526,0.0605,0.3967,0.4324,0.0578
385.0000,0.0019,0.7623,0.2037,0.0278,0.0043
386.0000,0.0225,0.0340,0.3485,0.4614,0.1335
387.0000,0.0094,0.0276,0.3822,0.4222,0.1587
388.0000,0.0082,0.0177,0.5671,0.3683,0.0386
389.0000,0.0209,0.0878,0.6572,0.1787,0.0554
390.0000,0.0171,0.1383,0.7613,0.0698,0.0135
391.0000,0.0161,0.2151,0.2597,0.2624,0.2466
392.0000,0.0239,0.0586,0.6346,0.2719,0.0111
393.0000,0.0053,0.1860,0.5698,0.2052,0.0337
394.0000,0.0014,0.8046,0.1748,0.0153,0.0039
395.0000,0.0124,0.0532,0.0732,0.4389,0.4224
396.0000,0.0021,0.7591,0.1835,0.0470,0.0082
397.0000,0.0031,0.5323,0.3785,0.0590,0.0271
398.0000,0.0014,0.6777,0.2836,0.0320,0.0054
399.0000,0.0048,0.1684,0.3372,0.2683,0.2213
400.0000,0.0019,0.6665,0.2745,0.0378,0.0194
401.0000,0.0069,0.1882,0.6500,0.1280,0.0269
402.0000,0.0014,0.5984,0.3579,0.0358,0.0065
403.0000,0.0037,0.4982,0.4711,0.0234,0.0036
404.0000,0.0022,0.6258,0.2382,0.0775,0.0563
405.0000,0.0019,0.4386,0.4571,0.0606,0.0418
406.0000,0.0059,0.4239,0.4858,0.0774,0.0070
407.0000,0.0018,0.3260,0.5899,0.0742,0.0081
408.0000,0.0056,0.0243,0.3203,0.6021,0.0477
409.0000,0.0030,0.2343,0.7239,0.0345,0.0043
410.0000,0.0015,0.8686,0.1094,0.0162,0.0043
411.0000,0.0021,0.6685,0.2731,0.0438,0.0125
412.0000,0.0237,0.0162,0.0838,0.5093,0.3670
413.0000,0.0015,0.8308,0.1379,0.0255,0.0043
414.0000,0.0048,0.1589,0.4115,0.3818,0.0429
415.0000,0.0310,0.1578,0.4556,0.1331,0.2226
416.0000,0.0016,0.4074,0.5470,0.0387,0.0053
417.0000,0.0031,0.0382,0.4219,0.5057,0.0310
418.0000,0.0014,0.7708,0.1944,0.0273,0.0060
419.0000,0.0233,0.0772,0.3656,0.4814,0.0525
420.0000,0.0026,0.2042,0.5360,0.1334,0.1237
421.0000,0.0061,0.3720,0.4537,0.0822,0.0859
422.0000,0.0043,0.1699,0.6869,0.1278,0.0111
423.0000,0.0022,0.5196,0.4571,0.0177,0.0034
424.0000,0.0075,0.3465,0.5388,0.1008,0.0064
425.0000,0.0261,0.1658,0.3792,0.4118,0.0172
426.0000,0.0023,0.5181,0.3726,0.0718,0.0351
427.0000,0.0017,0.5750,0.3869,0.0322,0.0041
428.0000,0.0013,0.7045,0.2726,0.0179,0.0038
429.0000,0.0089,0.1845,0.3992,0.2249,0.1825
430.0000,0.0014,0.7344,0.2382,0.0202,0.0057
431.0000,0.0014,0.7518,0.2171,0.0244,0.0052
432.0000,0.0086,0.0163,0.5546,0.3885,0.0321
433.0000,0.0252,0.1029,0.3860,0.1940,0.2920
434.0000,0.0015,0.8827,0.0946,0.0166,0.0045
435.0000,0.0084,0.1828,0.6784,0.1118,0.0187
436.0000,0.0031,0.2721,0.6539,0.0628,0.0081
437.0000,0.0426,0.0538,0.1544,0.2133,0.5359
438.0000,0.0024,0.7445,0.2268,0.0226,0.0038
439.0000,0.0019,0.2314,0.4854,0.1718,0.1095
440.0000,0.0025,0.5463,0.3409,0.0954,0.0148
441.0000,0.0017,0.4886,0.4535,0.0511,0.0051
442.0000,0.0197,0.1786,0.4144,0.2612,0.1261
443.0000,0.0021,0.5247,0.4528,0.0169,0.0034
444.0000,0.0199,0.2555,0.6452,0.0703,0.0091
445.0000,0.0021,0.6323,0.3425,0.0194,0.0036
446.0000,0.0027,0.7302,0.2198,0.0342,0.0131
447.0000,0.0551,0.0106,0.1629,0.7208,0.0506
448.0000,0.0293,0.0100,0.2046,0.4967,0.2594
449.0000,0.0057,0.5289,0.4221,0.0393,0.0040
450.0000,0.0016,0.5555,0.4000,0.0371,0.0058
451.0000,0.0015,0.7588,0.2063,0.0275,0.0059
452.0000,0.0114,0.1710,0.5140,0.2163,0.0874
453.0000,0.0041,0.1781,0.7344,0.0756,0.0078
454.0000,0.0022,0.3934,0.5209,0.0753,0.0082
455.0000,0.0054,0.4248,0.3871,0.0831,0.0996
456.0000,0.0014,0.6342,0.3233,0.0322,0.0089
457.0000,0.0436,0.4125,0.5094,0.0300,0.0045
458.0000,0.0149,0.1331,0.6616,0.1820,0.0084
459.0000,0.0015,0.7818,0.1820,0.0291,0.0055
460.0000,0.0019,0.4933,0.3667,0.0606,0.0774
461.0000,0.0203,0.1409,0.5968,0.2045,0.0376
462.0000,0.0013,0.6654,0.3137,0.0156,0.0040
463.0000,0.0014,0.5482,0.4324,0.0148,0.0032
464.0000,0.0016,0.5791,0.3336,0.0715,0.0142
