id,no answer,very important,quite important,not important,not at all important
193.0000,-30.4031,-20.5876,-8.6433,-0.0014,-6.6756
194.0000,-19.3357,-17.0528,-0.0000,-10.7859,-21.4454
195.0000,-37.1955,-0.0000,-11.8796,-10.8716,-40.0649
196.0000,-17.9182,0.0000,-20.3797,-22.1981,-30.1300
197.0000,-20.1674,-14.5850,-0.0000,-13.4941,-28.5765
198.0000,-25.2245,-32.0442,-2.1063,-3.9846,-0.1512
199.0000,-23.0562,-1.8446,-0.1721,-23.3233,-13.6129
200.0000,-19.1231,-18.6525,-2.5241,-0.0943,-4.6165
201.0000,-21.3653,-47.6456,-13.3115,-0.0979,-2.3724
202.0000,-15.8098,-3.4992,-0.0307,-35.6609,-38.3231
203.0000,-38.4129,-0.0000,-12.5974,-27.5817,-42.5029
204.0000,-45.5118,-0.1132,-2.2346,-49.1594,-54.8995
205.0000,-21.2197,-6.7714,-15.1368,-0.0012,-10.8248
206.0000,-21.6020,-0.0007,-7.2077,-16.6930,-12.1609
207.0000,-30.8609,-1.8593,-0.1693,-30.6304,-34.3065
208.0000,-32.7684,-0.0095,-4.6570,-28.7892,-19.5844
209.0000,-22.6449,-20.2483,0.0000,-19.1972,-34.7097
210.0000,-18.4581,-9.4034,-0.6345,-4.5205,-0.7791
211.0000,-14.5806,-0.0042,-13.6227,-6.6274,-5.8378
212.0000,-4.7049,-24.9849,-4.0998,-0.0260,-10.4246
213.0000,-14.3573,-0.0067,-5.2786,-7.0921,-7.2122
214.0000,-16.6859,-22.4588,-0.2563,-1.4868,-21.4435
215.0000,-21.8905,-10.2786,-0.0000,-22.5600,-48.3701
216.0000,-30.3770,-28.3969,-6.1683,-0.0021,-12.3342
217.0000,-33.6936,-0.0223,-3.8135,-30.9133,-51.4208
218.0000,-31.0394,0.0000,-17.8606,-38.9719,-45.3673
219.0000,-48.5225,-8.9403,-0.0001,-33.5623,-62.9622
220.0000,-14.1904,-24.2643,-10.8428,-0.0003,-8.1453
221.0000,-17.1769,-0.0005,-7.6278,-20.6969,-13.9844
222.0000,-13.1568,-8.9653,-0.2132,-9.3647,-1.6513
223.0000,-29.1593,-0.0003,-8.0130,-26.9094,-24.0227
224.0000,-23.7723,-41.6884,-10.9932,-3.4775,-0.0314
225.0000,-22.0431,-5.7402,-0.0034,-8.6091,-30.0602
226.0000,-11.7239,-10.9459,-6.1916,-1.3385,-0.3070
227.0000,-19.8198,-11.5687,-0.0001,-9.1863,-19.0128
228.0000,-15.6466,-0.0001,-9.6354,-33.2444,-11.0302
229.0000,-21.6909,-0.0000,-10.9811,-11.0561,-16.3918
230.0000,-2.7013,-11.7217,-5.0892,-0.0761,-17.3668
231.0000,-23.3649,-1.3510,-0.2997,-15.6713,-34.8562
232.0000,-34.7974,0.0000,-16.6461,-29.1009,-46.4474
233.0000,-30.4055,-0.1291,-2.1115,-9.4353,-24.8654
234.0000,-12.2224,-11.1706,-0.0464,-10.6563,-3.0944
235.0000,-25.5897,-11.4153,-0.0000,-24.5127,-41.3617
236.0000,-19.8733,-14.3170,-0.0000,-19.0633,-12.6618
237.0000,-25.1450,-0.0005,-7.6178,-26.0856,-29.8488
238.0000,-17.1022,-2.1445,-0.1378,-4.4586,-11.8398
239.0000,-26.6178,-0.0000,-15.6931,-30.0820,-24.1819
240.0000,-13.0768,-13.8397,-0.6816,-0.7048,-25.3977
241.0000,-28.7605,-18.6894,-28.2132,0.0000,-26.2577
242.0000,-29.5120,-0.0000,-11.8020,-35.6333,-47.9888
243.0000,-31.4416,-0.5162,-0.9083,-39.0245,-29.7789
244.0000,-38.4651,0.0000,-18.5722,-38.3023,-54.5697
245.0000,-34.7842,-0.2264,-1.5966,-27.2020,-33.9564
246.0000,-28.9168,0.0000,-23.7187,-44.0903,-26.0002
247.0000,-18.9697,-0.0087,-4.7462,-31.6883,-42.6283
248.0000,-20.3445,-3.9624,-0.0192,-10.1647,-12.2379
249.0000,-22.6829,-17.3173,-0.3893,-1.1317,-27.1910
250.0000,-16.9817,-0.9437,-0.4936,-7.9833,-21.3886
251.0000,-23.0495,-0.5876,-0.8111,-39.3977,-47.4306
252.0000,-20.6033,-0.8735,-0.5404,-16.9162,-36.9295
253.0000,-26.0912,-4.0120,-0.0183,-9.7702,-22.0083
254.0000,-29.0518,-38.2156,0.0000,-18.9987,-20.5719
255.0000,-19.0512,-5.3901,-0.0046,-19.8546,-11.8673
256.0000,-54.0081,0.0000,-26.0234,-60.1269,-55.1638
257.0000,-22.5719,-16.7210,-5.1247,-0.0066,-7.3249
258.0000,-28.3797,-0.0031,-5.7858,-30.8565,-26.0104
259.0000,-12.4197,-2.7095,-11.7826,-0.0689,-21.1830
260.0000,-19.9219,-0.1268,-2.7352,-2.9147,-13.0992
261.0000,-22.2262,-0.0014,-6.6516,-9.5900,-18.2555
262.0000,-9.4365,-0.1224,-2.1622,-16.2570,-11.0865
263.0000,-17.0244,-27.0073,-0.2578,-3.2225,-1.6746
264.0000,-13.7279,-34.5134,-8.2669,-0.0091,-4.7367
265.0000,-14.1684,-2.8548,-0.0610,-18.7456,-6.4476
266.0000,-16.3530,-0.1700,-7.3190,-1.8617,-8.2987
267.0000,-16.3291,-5.3701,-0.0047,-14.5813,-16.3200
268.0000,-26.4600,-0.0104,-4.5665,-20.9245,-19.4724
269.0000,-19.8471,-19.2153,0.0000,-18.6693,-29.4385
270.0000,-27.2277,-0.0003,-8.1223,-17.0747,-10.8502
271.0000,-17.9460,-0.0002,-9.2553,-15.1293,-9.3739
272.0000,-27.9383,-0.0001,-8.9807,-28.8153,-24.3222
273.0000,-18.7292,0.0000,-27.5667,-48.2662,-29.5825
274.0000,-24.9711,-42.1536,-32.9867,-0.0001,-9.4166
275.0000,-33.6358,-17.9651,0.0000,-31.8751,-30.6083
276.0000,-18.3196,-0.0000,-13.4569,-21.9637,-11.5458
277.0000,-27.3512,-0.0004,-7.8529,-37.6861,-51.4245
278.0000,-32.4755,-0.0012,-6.6940,-27.7372,-37.0858
279.0000,-3.8763,-5.0626,-0.0276,-9.3826,-9.0478
280.0000,-25.8263,-0.0000,-13.1439,-15.3402,-37.7926
281.0000,-7.9278,-6.0100,-8.8548,-0.0030,-19.6745
282.0000,-28.0060,-38.2553,-3.6102,-19.1982,-0.0274
283.0000,-27.4077,-0.0000,-13.2252,-23.0116,-42.8754
284.0000,-22.5972,-7.8984,-0.0004,-18.9565,-37.4978
285.0000,-18.8053,-14.9909,-0.0000,-13.8155,-15.0890
286.0000,-29.0772,-0.0000,-11.8411,-37.6254,-57.6799
287.0000,-2.6693,-5.9945,-9.8767,-0.0754,-7.1722
288.0000,-31.5204,-34.0551,-6.0843,-19.9032,-0.0023
289.0000,-27.5272,-4.3291,-0.0133,-28.3567,-41.6239
290.0000,-10.3837,-10.1014,-0.0017,-6.4349,-23.2009
291.0000,-11.9102,-8.0933,-6.6280,-0.0033,-6.4292
292.0000,-21.0349,-22.6124,-11.5957,-0.0876,-2.4787
293.0000,-21.3471,-1.7578,-0.1893,-20.8019,-40.0374
294.0000,-12.9236,-2.7449,-0.1275,-4.5835,-3.0968
295.0000,-24.0056,-89.5471,-34.6047,-21.1356,0.0000
296.0000,-19.3358,-0.0016,-7.8423,-23.3259,-6.6836
297.0000,-9.3477,-0.0221,-3.8285,-18.2636,-30.8102
298.0000,-6.4925,-0.7531,-5.5595,-8.9701,-0.6470
299.0000,-34.5109,-13.2989,-0.0000,-32.4512,-37.8284
300.0000,-22.9158,-5.3263,-0.0049,-37.2250,-13.8495
301.0000,-5.8882,-0.3796,-1.2433,-3.7353,-7.1249
302.0000,-3.8293,-16.8679,-20.9525,-6.3378,-0.0238
303.0000,-21.2742,-15.6253,-0.0909,-2.4431,-17.2425
304.0000,-17.4920,-28.1969,-8.3169,-0.0002,-17.6582
305.0000,-19.3268,-0.0047,-5.3625,-13.6870,-32.2298
306.0000,-25.7632,-0.0211,-3.9961,-5.9927,-22.1998
307.0000,-50.9744,0.0000,-22.4292,-45.1922,-52.7209
308.0000,-30.0888,-0.0000,-16.4800,-34.5571,-35.1437
309.0000,-12.3770,-6.8867,-5.8344,-0.0040,-10.5661
310.0000,-6.9010,-0.6174,-0.7818,-6.1840,-12.7062
311.0000,-48.5250,-0.0000,-11.4913,-37.0103,-60.8089
312.0000,-14.9498,-9.3222,-6.6381,-0.0068,-5.2311
313.0000,-11.2440,-8.2669,-0.0003,-15.1156,-31.7716
314.0000,-12.4449,-8.9607,-9.4100,-5.6071,-0.0039
315.0000,-19.8341,-0.1635,-1.8916,-18.8313,-32.9683
316.0000,-12.1203,-0.4044,-1.1007,-25.7782,-31.2305
317.0000,-14.2194,-3.0573,-0.0482,-11.4190,-18.8790
318.0000,-22.3893,-12.4830,-0.0000,-17.1369,-23.0465
319.0000,-23.6327,-0.0000,-14.1660,-16.7364,-29.6648
320.0000,-26.3989,-0.3870,-1.1365,-17.4491,-54.3809
321.0000,-19.6890,-14.0090,-0.0000,-19.8732,-20.5710
322.0000,-16.4463,-0.2976,-1.3570,-17.4479,-23.9341
323.0000,-40.0724,-5.7111,-0.0033,-24.8586,-36.9551
324.0000,-10.3991,-6.1192,-0.0228,-16.3849,-3.8977
325.0000,-28.8073,-8.5852,-0.0002,-20.2856,-25.7504
326.0000,-12.5450,-0.0010,-6.9330,-13.3916,-12.5503
327.0000,-27.1520,-0.0269,-3.6294,-24.1159,-31.7337
328.0000,-27.8438,-0.0000,-15.4061,-28.7573,-39.1060
329.0000,-7.0866,-0.7728,-0.6211,-9.4493,-15.9092
330.0000,-21.8153,-0.0008,-7.0859,-21.7931,-32.9995
331.0000,-9.1077,-9.2151,-0.1065,-2.3184,-6.0488
332.0000,-18.4136,-6.7808,-0.0011,-13.4512,-38.2612
333.0000,-34.4951,-2.4233,-0.0928,-19.4623,-46.0958
334.0000,-25.8691,-42.7054,-29.8460,-8.7900,-0.0002
335.0000,-41.9205,-0.0060,-5.1130,-32.9836,-33.5342
336.0000,-24.0310,-7.8274,-0.0004,-15.2372,-30.7925
337.0000,-33.2693,-1.2574,-0.3346,-21.9289,-51.6263
338.0000,-11.5722,-3.3837,-0.0345,-14.6025,-19.9279
339.0000,-17.6946,-0.0020,-6.2075,-20.4669,-13.6456
340.0000,-18.6657,-0.3107,-1.3203,-19.3531,-31.4131
341.0000,-25.8583,-15.0458,-0.0000,-19.3872,-43.8549
342.0000,-24.3455,-0.0000,-10.7502,-29.2911,-26.9702
343.0000,-10.7403,-6.3881,-0.0025,-7.1355,-23.1719
344.0000,-28.5784,-0.0332,-3.4216,-15.1055,-24.5925
345.0000,-4.2050,-3.6967,-0.0413,-7.2520,-16.1823
346.0000,-5.6590,-0.0108,-4.9982,-7.6672,-10.6729
347.0000,-15.3377,-30.7430,-32.8225,-5.5841,-0.0038
348.0000,-22.0935,-0.0002,-9.4347,-9.3825,-10.5461
349.0000,-32.3336,-19.6153,-0.0000,-10.9711,-31.4976
350.0000,-38.1020,0.0000,-23.1762,-43.3385,-55.5227
351.0000,-13.9079,-3.9092,-4.9076,-0.0278,-11.8046
352.0000,-9.8974,-3.4355,-6.7313,-0.0692,-3.3990
353.0000,-22.4386,-0.0107,-4.5392,-18.9552,-28.8329
354.0000,-27.2520,-45.6251,-31.1918,-15.1601,-0.0000
355.0000,-23.4509,-0.0006,-7.4450,-18.7675,-30.8168
356.0000,-6.5192,-15.3298,-5.3335,-1.8097,-0.1863
357.0000,-8.3609,-0.0072,-4.9681,-36.0312,-17.9764
358.0000,-19.4628,-6.2594,-0.0019,-18.4230,-28.6741
359.0000,-17.5547,-0.0000,-11.4767,-24.0371,-42.3974
360.0000,-34.5797,-0.0000,-14.6197,-27.6853,-49.7008
361.0000,-22.9592,-0.0191,-3.9661,-36.4118,-43.6780
362.0000,-43.3507,0.0000,-26.3362,-55.6004,-50.0818
363.0000,-29.3801,-0.0000,-16.2670,-27.3849,-36.1835
364.0000,-11.2237,-15.8859,-0.0001,-11.0209,-9.5103
365.0000,-31.1376,-0.0648,-2.7689,-36.5137,-52.0524
366.0000,-14.9559,-1.8833,-0.1650,-12.8707,-21.4846
367.0000,-19.2559,-21.3355,-12.7249,-0.0022,-6.1408
368.0000,-27.8341,0.0000,-17.6807,-39.7970,-33.2709
369.0000,-20.8909,-0.0000,-16.1156,-41.4015,-34.0232
370.0000,-34.1778,-19.0694,-0.0000,-28.5439,-14.6530
371.0000,-10.7320,-8.3786,-0.0003,-12.5509,-30.2287
372.0000,-30.3713,-0.0001,-9.2002,-23.0776,-40.6177
373.0000,-7.1500,-3.0957,-0.0471,-11.4310,-27.8513
374.0000,-26.0322,-0.0000,-10.1936,-12.6329,-14.3344
375.0000,-24.3027,-15.8738,-5.5584,-0.0039,-18.8577
376.0000,-25.4526,-9.4340,-0.0001,-12.4555,-16.0265
377.0000,-16.9755,-0.0191,-3.9668,-12.9152,-17.3593
378.0000,-16.8531,-16.1429,-0.0005,-7.5894,-21.2708
379.0000,-30.9719,-13.2506,-0.0001,-9.1362,-34.8316
380.0000,-10.0859,-8.4214,-0.1091,-8.5339,-2.2743
381.0000,-18.9040,-8.8812,-0.0001,-12.1759,-33.5892
382.0000,-14.5207,-15.6423,-0.0052,-5.2539,-25.6969
383.0000,-19.9316,-2.3315,-0.1022,-10.2719,-23.6077
384.0000,-6.0850,-9.6432,-0.0030,-12.9540,-7.3340
385.0000,-18.7323,-0.4189,-2.3651,-11.7183,-1.3933
386.0000,-6.6160,-15.0012,-1.7966,-0.3078,-2.3254
387.0000,-14.9973,-30.8136,-9.4282,-0.0001,-22.0866
388.0000,-19.5692,-16.1969,-0.0000,-11.9198,-18.1126
389.0000,-11.1100,-11.3905,-0.3083,-1.3270,-13.5481
390.0000,-23.3682,-11.1077,-0.0000,-11.3475,-20.3666
391.0000,-12.4835,-8.5900,-0.0240,-9.3049,-3.7542
392.0000,-24.6221,-1.2875,-0.3622,-3.5805,-32.9492
393.0000,-14.5260,-1.2520,-0.3368,-14.7680,-25.9867
394.0000,-36.5059,0.0000,-18.3088,-37.9344,-28.7830
395.0000,-8.7766,-5.0638,-9.6763,-1.0976,-0.4158
396.0000,-23.4829,-10.2727,-0.0003,-18.7757,-8.1276
397.0000,-29.7892,-0.0690,-2.7076,-28.0123,-28.2062
398.0000,-23.2147,-0.0281,-3.5857,-13.5808,-26.5883
