id,no answer,very important,quite important,not important,not at all important
81.0000,0.0000,0.9872,0.0127,0.0001,0.0000
82.0000,0.0055,0.6159,0.3445,0.0160,0.0182
83.0000,0.0005,0.9262,0.0713,0.0011,0.0008
84.0000,0.0111,0.1854,0.6585,0.1265,0.0185
85.0000,0.0116,0.3960,0.5026,0.0424,0.0474
86.0000,0.0005,0.6288,0.3667,0.0036,0.0004
87.0000,0.0000,0.9872,0.0127,0.0001,0.0000
88.0000,0.0017,0.0026,0.0514,0.8736,0.0707
89.0000,0.0127,0.5149,0.0875,0.0539,0.3311
90.0000,0.0001,0.9437,0.0560,0.0002,0.0001
91.0000,0.0019,0.0571,0.9137,0.0257,0.0016
92.0000,0.0171,0.6173,0.2401,0.0635,0.0619
93.0000,0.0262,0.1573,0.1418,0.2747,0.4000
94.0000,0.0056,0.1094,0.7026,0.1683,0.0141
95.0000,0.0000,0.9871,0.0128,0.0001,0.0000
96.0000,0.0013,0.0027,0.1100,0.8564,0.0295
97.0000,0.0012,0.8332,0.1612,0.0029,0.0016
98.0000,0.0007,0.0019,0.3736,0.6180,0.0057
99.0000,0.0003,0.0165,0.9683,0.0145,0.0003
100.0000,0.0003,0.8411,0.1575,0.0009,0.0003
101.0000,0.0016,0.0066,0.7602,0.2271,0.0045
102.0000,0.0157,0.0811,0.1309,0.1972,0.5752
103.0000,0.0005,0.0005,0.0006,0.1755,0.8229
104.0000,0.0005,0.0006,0.0006,0.0632,0.9350
105.0000,0.0001,0.9713,0.0283,0.0002,0.0001
106.0000,0.0064,0.1820,0.6748,0.1240,0.0128
107.0000,0.0001,0.9473,0.0524,0.0002,0.0001
108.0000,0.0001,0.9575,0.0418,0.0003,0.0002
109.0000,0.0030,0.0410,0.8998,0.0535,0.0027
110.0000,0.0024,0.0413,0.9197,0.0332,0.0035
111.0000,0.0002,0.8699,0.1289,0.0007,0.0002
112.0000,0.0011,0.5562,0.4368,0.0050,0.0010
113.0000,0.0009,0.0432,0.9382,0.0171,0.0006
114.0000,0.0015,0.0876,0.8450,0.0631,0.0029
115.0000,0.0000,0.9938,0.0062,0.0000,0.0000
116.0000,0.0021,0.0034,0.0530,0.8166,0.1250
117.0000,0.0017,0.0021,0.0190,0.7921,0.1852
118.0000,0.0010,0.3641,0.6237,0.0099,0.0013
119.0000,0.0014,0.0014,0.0060,0.6695,0.3217
120.0000,0.0002,0.9361,0.0630,0.0005,0.0002
121.0000,0.0002,0.0093,0.9676,0.0228,0.0002
122.0000,0.0015,0.0016,0.0067,0.4509,0.5394
123.0000,0.0027,0.0078,0.0110,0.1028,0.8756
124.0000,0.0113,0.2855,0.5549,0.0908,0.0575
125.0000,0.0026,0.7906,0.1902,0.0073,0.0093
126.0000,0.0039,0.0074,0.1090,0.7371,0.1425
127.0000,0.0013,0.8548,0.1384,0.0038,0.0018
128.0000,0.0012,0.9228,0.0703,0.0027,0.0030
129.0000,0.0003,0.0072,0.9501,0.0420,0.0004
130.0000,0.0003,0.0012,0.5022,0.4954,0.0010
131.0000,0.0030,0.0197,0.0070,0.0377,0.9326
132.0000,0.0002,0.9475,0.0517,0.0004,0.0002
133.0000,0.0089,0.0359,0.4968,0.3922,0.0662
134.0000,0.0147,0.2049,0.6384,0.0791,0.0628
135.0000,0.0003,0.9407,0.0580,0.0006,0.0004
136.0000,0.0006,0.0006,0.0015,0.0813,0.9160
137.0000,0.0002,0.0060,0.9670,0.0265,0.0003
138.0000,0.0021,0.0027,0.0230,0.6221,0.3501
139.0000,0.0025,0.0092,0.5245,0.4518,0.0120
140.0000,0.0027,0.3598,0.6198,0.0139,0.0038
141.0000,0.0024,0.1780,0.7866,0.0298,0.0032
142.0000,0.0013,0.8726,0.1201,0.0032,0.0027
143.0000,0.0006,0.0193,0.8959,0.0831,0.0011
144.0000,0.0000,0.9838,0.0161,0.0000,0.0000
145.0000,0.0018,0.0037,0.0071,0.4220,0.5655
146.0000,0.0014,0.4797,0.5095,0.0077,0.0017
147.0000,0.0026,0.1533,0.8186,0.0225,0.0031
148.0000,0.0004,0.0015,0.4770,0.5188,0.0023
149.0000,0.0001,0.9861,0.0137,0.0001,0.0001
150.0000,0.0017,0.0024,0.0067,0.9004,0.0889
151.0000,0.0009,0.0017,0.0021,0.1535,0.8419
152.0000,0.0008,0.9097,0.0830,0.0024,0.0041
153.0000,0.0003,0.7048,0.2930,0.0018,0.0002
154.0000,0.0000,0.9872,0.0127,0.0001,0.0000
155.0000,0.0002,0.0013,0.5551,0.4424,0.0010
156.0000,0.0020,0.2546,0.7260,0.0154,0.0020
157.0000,0.0001,0.9796,0.0200,0.0002,0.0001
158.0000,0.0017,0.0388,0.8998,0.0580,0.0017
159.0000,0.0008,0.0017,0.0087,0.8968,0.0919
160.0000,0.0000,0.9986,0.0005,0.0001,0.0008
161.0000,0.0000,0.9899,0.0100,0.0000,0.0000
162.0000,0.0041,0.0083,0.1336,0.8081,0.0459
163.0000,0.0000,0.9912,0.0087,0.0000,0.0000
164.0000,0.0000,0.9988,0.0004,0.0000,0.0008
165.0000,0.0005,0.0302,0.9528,0.0160,0.0005
166.0000,0.0012,0.8556,0.1358,0.0034,0.0040
167.0000,0.0010,0.8839,0.1081,0.0027,0.0043
168.0000,0.0007,0.9622,0.0320,0.0018,0.0033
169.0000,0.0007,0.9663,0.0243,0.0023,0.0064
170.0000,0.0002,0.9520,0.0470,0.0006,0.0002
171.0000,0.0008,0.3286,0.6638,0.0061,0.0006
172.0000,0.0004,0.0120,0.9592,0.0280,0.0004
173.0000,0.0020,0.0556,0.9122,0.0285,0.0016
174.0000,0.0023,0.0091,0.7379,0.2428,0.0079
175.0000,0.0006,0.0810,0.9084,0.0094,0.0005
176.0000,0.0013,0.0028,0.0343,0.9338,0.0278
177.0000,0.0003,0.0017,0.7763,0.2205,0.0011
178.0000,0.0000,0.9785,0.0214,0.0000,0.0000
179.0000,0.0006,0.0405,0.9344,0.0236,0.0009
180.0000,0.0005,0.4249,0.5698,0.0045,0.0004
181.0000,0.0009,0.0380,0.9181,0.0418,0.0013
182.0000,0.0001,0.9813,0.0185,0.0001,0.0001
183.0000,0.0001,0.9651,0.0343,0.0003,0.0002
184.0000,0.0003,0.0006,0.0444,0.9498,0.0050
185.0000,0.0003,0.9505,0.0479,0.0007,0.0006
186.0000,0.0012,0.0421,0.8704,0.0832,0.0030
187.0000,0.0002,0.8236,0.1752,0.0009,0.0002
188.0000,0.0036,0.0399,0.8434,0.1051,0.0081
189.0000,0.0000,0.9853,0.0145,0.0001,0.0001
190.0000,0.0029,0.0164,0.4851,0.4804,0.0152
191.0000,0.0000,0.9870,0.0128,0.0001,0.0000
192.0000,0.0020,0.0035,0.0395,0.8627,0.0923
193.0000,0.0248,0.1933,0.3136,0.2345,0.2339
194.0000,0.0106,0.6924,0.2369,0.0361,0.0240
195.0000,0.0268,0.0863,0.2068,0.3690,0.3111
196.0000,0.0007,0.0494,0.9355,0.0137,0.0007
197.0000,0.0002,0.9560,0.0426,0.0006,0.0006
198.0000,0.0051,0.0145,0.1231,0.8194,0.0379
199.0000,0.0053,0.5814,0.3749,0.0193,0.0191
200.0000,0.0013,0.0017,0.0028,0.6044,0.3898
201.0000,0.0004,0.0006,0.0004,0.0467,0.9519
202.0000,0.0008,0.4346,0.5579,0.0061,0.0006
203.0000,0.0000,0.9912,0.0087,0.0000,0.0000
204.0000,0.0025,0.5445,0.4368,0.0094,0.0068
205.0000,0.0008,0.0192,0.9349,0.0444,0.0007
206.0000,0.0002,0.9683,0.0309,0.0003,0.0003
207.0000,0.0006,0.1593,0.8315,0.0081,0.0005
208.0000,0.0086,0.0242,0.0463,0.2822,0.6387
209.0000,0.0167,0.6394,0.1594,0.0728,0.1117
210.0000,0.0071,0.3576,0.5002,0.1207,0.0144
211.0000,0.0016,0.0031,0.1038,0.8615,0.0300
212.0000,0.0015,0.0021,0.0050,0.5910,0.4004
213.0000,0.0023,0.0727,0.8195,0.1010,0.0045
214.0000,0.0013,0.0049,0.5415,0.4478,0.0045
215.0000,0.0002,0.0044,0.9389,0.0562,0.0003
216.0000,0.0012,0.0014,0.0112,0.8265,0.1597
217.0000,0.0003,0.9227,0.0757,0.0008,0.0005
218.0000,0.0003,0.9483,0.0506,0.0005,0.0004
219.0000,0.0015,0.8004,0.1923,0.0040,0.0019
220.0000,0.0009,0.0016,0.0017,0.3171,0.6787
221.0000,0.0016,0.9366,0.0540,0.0055,0.0023
222.0000,0.0155,0.2268,0.2680,0.2791,0.2106
223.0000,0.0001,0.9575,0.0418,0.0003,0.0002
224.0000,0.0002,0.0003,0.0002,0.0410,0.9583
225.0000,0.0017,0.2460,0.7199,0.0298,0.0027
226.0000,0.0022,0.0489,0.9153,0.0302,0.0034
227.0000,0.0011,0.0131,0.8214,0.1614,0.0030
228.0000,0.0001,0.9533,0.0462,0.0003,0.0001
229.0000,0.0013,0.9097,0.0839,0.0029,0.0022
230.0000,0.0034,0.0180,0.8728,0.0969,0.0089
231.0000,0.0004,0.0023,0.5205,0.4751,0.0017
232.0000,0.0025,0.2699,0.6857,0.0378,0.0041
233.0000,0.0142,0.0651,0.5006,0.2416,0.1785
234.0000,0.0014,0.0025,0.0940,0.8642,0.0379
235.0000,0.0007,0.0012,0.0551,0.9322,0.0108
236.0000,0.0005,0.0157,0.9522,0.0311,0.0005
237.0000,0.0000,0.9849,0.0149,0.0001,0.0001
238.0000,0.0010,0.7117,0.2826,0.0032,0.0015
239.0000,0.0025,0.8088,0.1755,0.0063,0.0070
240.0000,0.0005,0.0094,0.9578,0.0319,0.0004
241.0000,0.0002,0.3993,0.5993,0.0012,0.0000
242.0000,0.0002,0.8539,0.1450,0.0007,0.0002
243.0000,0.0054,0.2415,0.6952,0.0295,0.0284
244.0000,0.0014,0.6335,0.3562,0.0071,0.0018
245.0000,0.0000,0.9903,0.0097,0.0000,0.0000
246.0000,0.0000,0.9993,0.0007,0.0000,0.0000
247.0000,0.0000,0.9952,0.0003,0.0001,0.0045
248.0000,0.0001,0.9625,0.0369,0.0003,0.0002
249.0000,0.0005,0.0133,0.8862,0.0990,0.0010
250.0000,0.0006,0.1184,0.8715,0.0091,0.0004
251.0000,0.0002,0.8875,0.1116,0.0006,0.0002
252.0000,0.0003,0.8411,0.1575,0.0009,0.0003
253.0000,0.0005,0.0933,0.8920,0.0138,0.0004
254.0000,0.0042,0.8369,0.0897,0.0169,0.0523
255.0000,0.0015,0.8298,0.1610,0.0041,0.0037
256.0000,0.0002,0.9689,0.0300,0.0004,0.0005
257.0000,0.0009,0.0008,0.0009,0.2397,0.7577
258.0000,0.0003,0.9526,0.0458,0.0007,0.0005
259.0000,0.0014,0.6153,0.3757,0.0058,0.0018
260.0000,0.0018,0.0028,0.0429,0.8156,0.1368
261.0000,0.0003,0.0296,0.9457,0.0240,0.0003
262.0000,0.0025,0.1441,0.8254,0.0219,0.0061
263.0000,0.0188,0.0531,0.4058,0.4380,0.0842
264.0000,0.0043,0.0071,0.0103,0.2528,0.7255
265.0000,0.0147,0.1525,0.1709,0.3682,0.2938
266.0000,0.0035,0.0080,0.2372,0.6939,0.0574
267.0000,0.0023,0.3462,0.6217,0.0254,0.0043
268.0000,0.0007,0.0753,0.9133,0.0102,0.0005
269.0000,0.0006,0.8621,0.1348,0.0019,0.0007
270.0000,0.0103,0.6809,0.2134,0.0382,0.0572
271.0000,0.0007,0.9145,0.0813,0.0019,0.0016
272.0000,0.0040,0.4606,0.5000,0.0172,0.0181
273.0000,0.0000,0.9923,0.0006,0.0001,0.0069
274.0000,0.0017,0.0021,0.0115,0.5486,0.4362
275.0000,0.0021,0.3022,0.6796,0.0134,0.0027
276.0000,0.0003,0.8955,0.1030,0.0009,0.0003
277.0000,0.0000,0.9848,0.0150,0.0001,0.0000
278.0000,0.0003,0.9411,0.0573,0.0009,0.0004
279.0000,0.0005,0.0340,0.9130,0.0516,0.0009
280.0000,0.0023,0.0127,0.7828,0.1951,0.0071
281.0000,0.0006,0.0953,0.8953,0.0082,0.0005
282.0000,0.0059,0.0246,0.5150,0.4331,0.0214
283.0000,0.0007,0.8136,0.1418,0.0099,0.0340
284.0000,0.0018,0.5195,0.4632,0.0126,0.0030
285.0000,0.0024,0.5939,0.3895,0.0105,0.0036
286.0000,0.0001,0.9651,0.0343,0.0003,0.0002
287.0000,0.0000,0.9982,0.0018,0.0000,0.0000
288.0000,0.0007,0.0011,0.0010,0.1688,0.8284
289.0000,0.0015,0.1479,0.8364,0.0126,0.0015
290.0000,0.0102,0.6958,0.1060,0.0575,0.1305
291.0000,0.0017,0.0053,0.4051,0.5771,0.0109
292.0000,0.0015,0.0018,0.0021,0.1402,0.8545
293.0000,0.0012,0.0117,0.6406,0.3425,0.0039
294.0000,0.0037,0.4405,0.5322,0.0189,0.0047
295.0000,0.0065,0.0513,0.2918,0.5916,0.0587
296.0000,0.0052,0.4360,0.5332,0.0194,0.0063
297.0000,0.0007,0.1622,0.8282,0.0088,0.0002
298.0000,0.0158,0.1979,0.6274,0.1240,0.0348
299.0000,0.0008,0.2528,0.7369,0.0090,0.0006
300.0000,0.0028,0.1234,0.8032,0.0655,0.0051
301.0000,0.0148,0.0452,0.4661,0.4167,0.0572
302.0000,0.0017,0.0020,0.0047,0.1297,0.8618
303.0000,0.0005,0.0014,0.2652,0.7286,0.0043
304.0000,0.0018,0.0033,0.0794,0.8508,0.0647
305.0000,0.0018,0.2391,0.7227,0.0332,0.0033
306.0000,0.0040,0.8029,0.1743,0.0096,0.0092
307.0000,0.0000,0.9873,0.0126,0.0000,0.0000
308.0000,0.0005,0.8560,0.1414,0.0015,0.0007
309.0000,0.0005,0.4733,0.5213,0.0045,0.0004
310.0000,0.0129,0.0606,0.5577,0.3242,0.0446
311.0000,0.0001,0.9789,0.0209,0.0001,0.0001
312.0000,0.0028,0.2637,0.7178,0.0131,0.0026
313.0000,0.0004,0.3810,0.6123,0.0059,0.0004
314.0000,0.0009,0.3326,0.6593,0.0066,0.0006
315.0000,0.0013,0.0320,0.9360,0.0296,0.0012
316.0000,0.0002,0.8163,0.1822,0.0010,0.0002
317.0000,0.0015,0.0082,0.8809,0.1071,0.0023
318.0000,0.0008,0.4560,0.5333,0.0086,0.0012
319.0000,0.0211,0.4657,0.2231,0.1000,0.1901
320.0000,0.0004,0.0110,0.9667,0.0214,0.0004
321.0000,0.0012,0.4476,0.5357,0.0140,0.0015
322.0000,0.0005,0.0208,0.9632,0.0150,0.0005
323.0000,0.0031,0.4684,0.5110,0.0128,0.0047
324.0000,0.0264,0.1034,0.3263,0.4083,0.1356
325.0000,0.0026,0.0536,0.9069,0.0320,0.0048
326.0000,0.0012,0.9240,0.0668,0.0029,0.0051
327.0000,0.0006,0.2131,0.7779,0.0078,0.0006
328.0000,0.0022,0.0754,0.8080,0.1097,0.0047
329.0000,0.0009,0.5908,0.4037,0.0038,0.0008
330.0000,0.0011,0.3801,0.6006,0.0167,0.0016
331.0000,0.0119,0.6626,0.2141,0.0463,0.0651
332.0000,0.0005,0.0412,0.9464,0.0116,0.0004
333.0000,0.0013,0.2748,0.7141,0.0085,0.0012
334.0000,0.0009,0.0011,0.0013,0.1243,0.8723
335.0000,0.0005,0.7378,0.2595,0.0018,0.0004
336.0000,0.0006,0.9053,0.0916,0.0017,0.0008
337.0000,0.0006,0.3824,0.6123,0.0041,0.0005
338.0000,0.0003,0.0066,0.9597,0.0332,0.0003
339.0000,0.0002,0.9519,0.0473,0.0005,0.0002
340.0000,0.0004,0.0056,0.9082,0.0852,0.0006
341.0000,0.0003,0.0221,0.9558,0.0214,0.0003
342.0000,0.0002,0.9327,0.0664,0.0005,0.0002
343.0000,0.0015,0.0479,0.9279,0.0215,0.0012
344.0000,0.0010,0.6315,0.3602,0.0063,0.0010
345.0000,0.0019,0.0277,0.8520,0.1145,0.0040
346.0000,0.0023,0.3553,0.6030,0.0357,0.0037
347.0000,0.0000,0.0000,0.0000,0.0077,0.9923
348.0000,0.0032,0.7256,0.2530,0.0104,0.0078
349.0000,0.0002,0.0016,0.8884,0.1095,0.0004
350.0000,0.0000,0.9925,0.0016,0.0003,0.0055
351.0000,0.0017,0.0070,0.7763,0.2109,0.0041
352.0000,0.0004,0.9251,0.0732,0.0008,0.0005
353.0000,0.0019,0.2974,0.6663,0.0308,0.0036
354.0000,0.0001,0.0001,0.0000,0.0127,0.9870
355.0000,0.0011,0.0740,0.9095,0.0145,0.0009
356.0000,0.0037,0.0081,0.2035,0.7128,0.0718
357.0000,0.0023,0.6274,0.3522,0.0094,0.0087
358.0000,0.0001,0.0065,0.9596,0.0336,0.0002
359.0000,0.0000,0.9973,0.0026,0.0000,0.0001
360.0000,0.0000,0.9594,0.0404,0.0001,0.0000
361.0000,0.0006,0.6306,0.3652,0.0028,0.0007
362.0000,0.0002,0.9721,0.0270,0.0003,0.0004
363.0000,0.0001,0.9387,0.0608,0.0002,0.0001
364.0000,0.0028,0.0110,0.8084,0.1715,0.0064
365.0000,0.0002,0.9553,0.0439,0.0004,0.0002
366.0000,0.0029,0.2007,0.7307,0.0605,0.0051
367.0000,0.0001,0.0001,0.0000,0.0239,0.9760
368.0000,0.0003,0.8628,0.1358,0.0008,0.0003
369.0000,0.0001,0.9543,0.0453,0.0002,0.0001
370.0000,0.0022,0.1170,0.8589,0.0201,0.0018
371.0000,0.0007,0.1839,0.7829,0.0314,0.0011
372.0000,0.0016,0.5526,0.4325,0.0119,0.0015
373.0000,0.0002,0.9454,0.0537,0.0004,0.0002
374.0000,0.0003,0.9393,0.0591,0.0008,0.0004
375.0000,0.0045,0.0048,0.0375,0.4087,0.5445
376.0000,0.0058,0.0468,0.5812,0.3459,0.0203
377.0000,0.0005,0.2183,0.7749,0.0057,0.0004
378.0000,0.0034,0.0236,0.8799,0.0874,0.0057
379.0000,0.0018,0.0176,0.9365,0.0424,0.0017
380.0000,0.0016,0.0024,0.0551,0.8510,0.0900
381.0000,0.0006,0.2033,0.7882,0.0074,0.0005
382.0000,0.0113,0.0367,0.0923,0.4809,0.3788
383.0000,0.0001,0.9496,0.0501,0.0002,0.0001
384.0000,0.0149,0.0779,0.3027,0.4704,0.1342
385.0000,0.0001,0.9235,0.0758,0.0004,0.0001
386.0000,0.0018,0.0018,0.0050,0.5198,0.4716
387.0000,0.0050,0.0116,0.0315,0.4209,0.5308
388.0000,0.0014,0.0034,0.2595,0.7200,0.0157
389.0000,0.0042,0.0153,0.4928,0.4613,0.0263
390.0000,0.0034,0.0577,0.8990,0.0353,0.0046
391.0000,0.0094,0.0323,0.1636,0.4007,0.3941
392.0000,0.0005,0.0033,0.8839,0.1114,0.0010
393.0000,0.0033,0.3904,0.5625,0.0383,0.0056
394.0000,0.0002,0.9661,0.0332,0.0003,0.0002
395.0000,0.0025,0.0033,0.0263,0.7136,0.2543
396.0000,0.0012,0.6456,0.3469,0.0051,0.0013
397.0000,0.0021,0.1144,0.8590,0.0216,0.0029
398.0000,0.0001,0.9759,0.0235,0.0003,0.0002
399.0000,0.0139,0.2521,0.3283,0.2758,0.1300
400.0000,0.0023,0.2583,0.7211,0.0163,0.0021
401.0000,0.0045,0.5674,0.3872,0.0332,0.0077
402.0000,0.0018,0.0740,0.8996,0.0228,0.0018
403.0000,0.0006,0.7850,0.2115,0.0024,0.0006
404.0000,0.0035,0.7813,0.1941,0.0088,0.0123
405.0000,0.0067,0.3876,0.5660,0.0282,0.0115
406.0000,0.0005,0.0111,0.9472,0.0405,0.0007
407.0000,0.0004,0.0131,0.9701,0.0160,0.0003
408.0000,0.0003,0.0004,0.1196,0.8764,0.0033
409.0000,0.0008,0.6663,0.3275,0.0045,0.0009
410.0000,0.0012,0.8556,0.1358,0.0034,0.0040
411.0000,0.0018,0.8980,0.0913,0.0040,0.0049
412.0000,0.0017,0.0018,0.0149,0.3556,0.6259
413.0000,0.0002,0.9645,0.0348,0.0004,0.0002
414.0000,0.0050,0.2334,0.6646,0.0876,0.0094
415.0000,0.0165,0.3012,0.3708,0.1549,0.1566
416.0000,0.0004,0.6045,0.3922,0.0027,0.0003
417.0000,0.0085,0.0260,0.1560,0.7511,0.0584
418.0000,0.0006,0.9185,0.0785,0.0015,0.0008
419.0000,0.0004,0.0015,0.4633,0.5324,0.0024
420.0000,0.0109,0.2176,0.6577,0.0779,0.0360
421.0000,0.0135,0.3740,0.4749,0.0820,0.0556
422.0000,0.0042,0.3839,0.5609,0.0436,0.0073
423.0000,0.0007,0.6005,0.3918,0.0060,0.0009
424.0000,0.0010,0.0288,0.8534,0.1147,0.0020
425.0000,0.0122,0.4899,0.3603,0.0779,0.0596
426.0000,0.0024,0.1521,0.8224,0.0202,0.0028
427.0000,0.0035,0.1937,0.7520,0.0459,0.0049
428.0000,0.0028,0.2518,0.6931,0.0463,0.0059
429.0000,0.0035,0.0066,0.0093,0.1758,0.8048
430.0000,0.0053,0.6492,0.2913,0.0187,0.0354
431.0000,0.0026,0.7601,0.2249,0.0077,0.0048
432.0000,0.0004,0.0032,0.6978,0.2971,0.0014
433.0000,0.0025,0.0038,0.0076,0.5463,0.4398
434.0000,0.0000,0.9920,0.0079,0.0000,0.0000
435.0000,0.0004,0.1914,0.8019,0.0060,0.0003
436.0000,0.0015,0.0589,0.8841,0.0531,0.0025
437.0000,0.0099,0.0432,0.2671,0.6335,0.0463
438.0000,0.0002,0.9420,0.0569,0.0005,0.0003
439.0000,0.0119,0.6504,0.2071,0.0538,0.0769
440.0000,0.0016,0.0134,0.6426,0.3378,0.0047
441.0000,0.0003,0.0154,0.9632,0.0207,0.0004
442.0000,0.0002,0.0005,0.2960,0.7017,0.0016
443.0000,0.0004,0.1573,0.8358,0.0062,0.0003
444.0000,0.0059,0.2062,0.6906,0.0873,0.0100
445.0000,0.0000,0.9903,0.0097,0.0000,0.0000
446.0000,0.0016,0.6501,0.3411,0.0058,0.0015
447.0000,0.0010,0.0015,0.0035,0.7842,0.2098
448.0000,0.0012,0.0016,0.0022,0.3019,0.6930
449.0000,0.0026,0.2346,0.7218,0.0368,0.0042
450.0000,0.0031,0.5865,0.3920,0.0137,0.0047
451.0000,0.0016,0.8462,0.1451,0.0042,0.0029
452.0000,0.0244,0.1444,0.3634,0.2129,0.2548
453.0000,0.0019,0.6720,0.3162,0.0071,0.0027
454.0000,0.0014,0.0145,0.7591,0.2218,0.0032
455.0000,0.0211,0.2939,0.3787,0.1742,0.1321
456.0000,0.0022,0.7935,0.1936,0.0061,0.0045
457.0000,0.0012,0.4407,0.5449,0.0116,0.0017
458.0000,0.0030,0.0417,0.9084,0.0433,0.0037
459.0000,0.0005,0.8224,0.1752,0.0015,0.0004
460.0000,0.0016,0.9048,0.0860,0.0037,0.0039
461.0000,0.0087,0.0688,0.5179,0.3738,0.0309
462.0000,0.0001,0.9805,0.0193,0.0001,0.0001
463.0000,0.0006,0.1350,0.8564,0.0074,0.0006
464.0000,0.0009,0.8805,0.1151,0.0023,0.0012
