id,no answer,very important,quite important,not important,not at all important
104.0000,0.0062,0.0131,0.1386,0.4821,0.3599
105.0000,0.0011,0.8874,0.1017,0.0073,0.0026
106.0000,0.0094,0.1894,0.6379,0.1488,0.0145
107.0000,0.0041,0.6982,0.2655,0.0238,0.0085
108.0000,0.0023,0.7348,0.2321,0.0261,0.0048
109.0000,0.0085,0.4968,0.3377,0.1154,0.0415
110.0000,0.0027,0.2334,0.6194,0.1116,0.0329
111.0000,0.0020,0.8017,0.1640,0.0268,0.0055
112.0000,0.0039,0.2569,0.6845,0.0464,0.0083
113.0000,0.0031,0.0900,0.7796,0.1117,0.0156
114.0000,0.0042,0.2971,0.4499,0.2342,0.0146
115.0000,0.0031,0.6914,0.2701,0.0290,0.0063
116.0000,0.0129,0.0237,0.4563,0.4155,0.0916
117.0000,0.0107,0.0456,0.4038,0.3801,0.1598
118.0000,0.0034,0.4683,0.4550,0.0575,0.0158
119.0000,0.0044,0.0485,0.2815,0.3536,0.3119
120.0000,0.0022,0.6888,0.2934,0.0103,0.0052
121.0000,0.0058,0.5084,0.4281,0.0489,0.0088
122.0000,0.0066,0.0216,0.1514,0.2813,0.5392
123.0000,0.0101,0.0421,0.2858,0.4678,0.1942
124.0000,0.0088,0.1238,0.5840,0.2163,0.0670
125.0000,0.0031,0.6318,0.3073,0.0339,0.0239
126.0000,0.0071,0.0718,0.4251,0.3774,0.1185
127.0000,0.0051,0.4934,0.4550,0.0277,0.0187
128.0000,0.0032,0.7660,0.1528,0.0509,0.0272
129.0000,0.0031,0.1224,0.7042,0.1543,0.0160
130.0000,0.0029,0.0843,0.5975,0.2852,0.0301
131.0000,0.0121,0.1203,0.2523,0.2882,0.3271
132.0000,0.0022,0.7560,0.2215,0.0159,0.0045
133.0000,0.0061,0.1446,0.4979,0.2483,0.1031
134.0000,0.0040,0.4881,0.4009,0.0517,0.0553
135.0000,0.0058,0.5422,0.3955,0.0396,0.0168
136.0000,0.0968,0.1135,0.2748,0.2769,0.2381
137.0000,0.0032,0.2068,0.7317,0.0497,0.0087
138.0000,0.0060,0.1784,0.2283,0.3603,0.2271
139.0000,0.0075,0.1408,0.5425,0.2577,0.0516
140.0000,0.0064,0.3543,0.5563,0.0557,0.0273
141.0000,0.0069,0.2030,0.6244,0.1381,0.0276
142.0000,0.0022,0.6253,0.3378,0.0244,0.0103
143.0000,0.0047,0.1678,0.6863,0.1216,0.0195
144.0000,0.0047,0.7102,0.2416,0.0321,0.0114
145.0000,0.0256,0.1145,0.2818,0.3652,0.2130
146.0000,0.0055,0.3160,0.5358,0.0915,0.0513
147.0000,0.0156,0.2230,0.5615,0.1597,0.0403
148.0000,0.0091,0.0550,0.5655,0.3429,0.0275
149.0000,0.0061,0.5141,0.3931,0.0646,0.0222
150.0000,0.0279,0.1200,0.6514,0.1685,0.0322
151.0000,0.0039,0.0176,0.1439,0.3783,0.4563
152.0000,0.0016,0.8227,0.1522,0.0143,0.0092
153.0000,0.0022,0.6068,0.3565,0.0294,0.0051
154.0000,0.0017,0.8639,0.1217,0.0100,0.0028
155.0000,0.0055,0.0581,0.4126,0.4292,0.0946
156.0000,0.0042,0.3013,0.5991,0.0685,0.0271
157.0000,0.0016,0.8142,0.1712,0.0101,0.0029
158.0000,0.0051,0.1165,0.7076,0.1430,0.0278
159.0000,0.0123,0.0190,0.1973,0.5071,0.2643
160.0000,0.0174,0.3763,0.4930,0.0988,0.0145
161.0000,0.0013,0.8979,0.0889,0.0094,0.0025
162.0000,0.0166,0.0292,0.2231,0.4331,0.2980
163.0000,0.0036,0.6182,0.3490,0.0181,0.0111
164.0000,0.0141,0.4810,0.4186,0.0721,0.0142
165.0000,0.0024,0.3019,0.6498,0.0382,0.0076
166.0000,0.0053,0.5603,0.3116,0.0717,0.0510
167.0000,0.0019,0.7497,0.2234,0.0129,0.0121
168.0000,0.0057,0.4271,0.4751,0.0752,0.0169
169.0000,0.0032,0.5987,0.2444,0.1376,0.0161
170.0000,0.0030,0.6558,0.2858,0.0345,0.0209
171.0000,0.0028,0.5844,0.3303,0.0716,0.0110
172.0000,0.0026,0.0620,0.7746,0.1517,0.0091
173.0000,0.0039,0.1950,0.6208,0.1358,0.0445
174.0000,0.0031,0.0595,0.7390,0.1464,0.0520
175.0000,0.0118,0.1406,0.7190,0.1159,0.0126
176.0000,0.0041,0.0234,0.4162,0.4695,0.0869
177.0000,0.0148,0.0991,0.7839,0.0770,0.0253
178.0000,0.0023,0.9122,0.0738,0.0068,0.0048
179.0000,0.0048,0.4966,0.4306,0.0519,0.0161
180.0000,0.0035,0.4381,0.4751,0.0723,0.0110
181.0000,0.0035,0.1660,0.5582,0.2548,0.0175
182.0000,0.0028,0.8697,0.1117,0.0130,0.0028
183.0000,0.0031,0.5834,0.3726,0.0343,0.0067
184.0000,0.0047,0.0453,0.3734,0.5034,0.0732
185.0000,0.0045,0.3294,0.6063,0.0389,0.0209
186.0000,0.0024,0.7980,0.1798,0.0122,0.0076
187.0000,0.0031,0.4379,0.5259,0.0233,0.0098
188.0000,0.0095,0.1724,0.6154,0.1806,0.0220
189.0000,0.0025,0.8763,0.0797,0.0280,0.0135
190.0000,0.0103,0.0715,0.5095,0.3071,0.1016
191.0000,0.0035,0.7091,0.2391,0.0327,0.0157
192.0000,0.0102,0.0832,0.4233,0.2619,0.2213
193.0000,0.0096,0.0813,0.4740,0.3273,0.1080
194.0000,0.0038,0.7638,0.1186,0.0883,0.0255
195.0000,0.0187,0.0985,0.3671,0.4422,0.0735
196.0000,0.0030,0.4915,0.4659,0.0338,0.0059
197.0000,0.0032,0.8831,0.0999,0.0055,0.0083
198.0000,0.0170,0.0916,0.2230,0.5159,0.1525
199.0000,0.0018,0.6338,0.3218,0.0293,0.0133
200.0000,0.0189,0.0724,0.4611,0.3241,0.1235
201.0000,0.0080,0.0086,0.0874,0.2685,0.6274
202.0000,0.0104,0.4859,0.4548,0.0417,0.0073
203.0000,0.0026,0.7903,0.1810,0.0192,0.0069
204.0000,0.0046,0.6913,0.2580,0.0274,0.0188
205.0000,0.0032,0.2693,0.4895,0.2023,0.0358
206.0000,0.0074,0.4954,0.3649,0.0620,0.0703
207.0000,0.0033,0.2994,0.6678,0.0245,0.0050
208.0000,0.0086,0.1376,0.5982,0.1903,0.0653
209.0000,0.0068,0.3269,0.5443,0.0921,0.0298
210.0000,0.0030,0.4284,0.2227,0.2655,0.0805
211.0000,0.0039,0.1589,0.4227,0.2159,0.1986
212.0000,0.0040,0.0133,0.1179,0.6202,0.2446
213.0000,0.0088,0.2866,0.4360,0.2456,0.0229
214.0000,0.0040,0.1017,0.5652,0.3088,0.0203
215.0000,0.0060,0.1797,0.7427,0.0622,0.0094
216.0000,0.0033,0.0175,0.1608,0.6272,0.1912
217.0000,0.0013,0.8654,0.1176,0.0130,0.0027
218.0000,0.0017,0.8428,0.1349,0.0172,0.0035
219.0000,0.0028,0.6900,0.2601,0.0356,0.0115
220.0000,0.0052,0.0699,0.1650,0.5221,0.2377
221.0000,0.0034,0.8121,0.1413,0.0309,0.0123
222.0000,0.0093,0.1441,0.4815,0.1868,0.1783
223.0000,0.0028,0.7278,0.2111,0.0376,0.0207
224.0000,0.0073,0.0146,0.0456,0.3703,0.5622
225.0000,0.0035,0.2804,0.5955,0.0985,0.0220
226.0000,0.0081,0.3880,0.4776,0.0823,0.0441
227.0000,0.0056,0.2138,0.6503,0.1114,0.0189
228.0000,0.0544,0.8449,0.0687,0.0197,0.0122
229.0000,0.0021,0.6066,0.3049,0.0751,0.0114
230.0000,0.0090,0.1938,0.5095,0.2190,0.0687
231.0000,0.0038,0.1190,0.6540,0.2054,0.0178
232.0000,0.0024,0.8215,0.1403,0.0265,0.0093
233.0000,0.0137,0.1997,0.3518,0.1770,0.2577
234.0000,0.0072,0.0578,0.3421,0.3912,0.2017
235.0000,0.0031,0.0659,0.3406,0.4860,0.1045
236.0000,0.0038,0.0952,0.7370,0.1515,0.0124
237.0000,0.0015,0.9197,0.0650,0.0103,0.0035
238.0000,0.0041,0.1003,0.7441,0.1350,0.0166
239.0000,0.0031,0.6339,0.3053,0.0245,0.0332
240.0000,0.0039,0.0708,0.6986,0.2144,0.0123
241.0000,0.0317,0.6857,0.2067,0.0481,0.0278
242.0000,0.0022,0.8070,0.1758,0.0122,0.0029
243.0000,0.0027,0.5615,0.3182,0.0893,0.0283
244.0000,0.0024,0.7947,0.1690,0.0278,0.0062
245.0000,0.0035,0.6141,0.3519,0.0227,0.0077
246.0000,0.0018,0.9489,0.0374,0.0080,0.0039
247.0000,0.0085,0.6931,0.2107,0.0584,0.0293
248.0000,0.0101,0.5310,0.3448,0.0685,0.0455
249.0000,0.0033,0.1186,0.6845,0.1811,0.0125
250.0000,0.0078,0.2716,0.6611,0.0509,0.0086
251.0000,0.0039,0.7686,0.2050,0.0173,0.0052
252.0000,0.0036,0.6242,0.3498,0.0182,0.0042
253.0000,0.0032,0.4215,0.4202,0.1383,0.0168
254.0000,0.0064,0.1400,0.3693,0.2594,0.2250
255.0000,0.0040,0.5772,0.3404,0.0434,0.0350
256.0000,0.0020,0.8641,0.1039,0.0214,0.0086
257.0000,0.0117,0.0424,0.2149,0.3441,0.3869
258.0000,0.0017,0.8385,0.1310,0.0187,0.0101
259.0000,0.0033,0.8157,0.1473,0.0160,0.0178
260.0000,0.0081,0.0728,0.4393,0.3312,0.1486
261.0000,0.0042,0.6785,0.2482,0.0590,0.0101
262.0000,0.0050,0.6457,0.2579,0.0466,0.0448
263.0000,0.0092,0.0640,0.3118,0.4327,0.1822
264.0000,0.0232,0.0465,0.4758,0.2524,0.2021
265.0000,0.0071,0.1582,0.2027,0.3645,0.2675
266.0000,0.0058,0.1235,0.4918,0.2854,0.0934
267.0000,0.0044,0.6251,0.3437,0.0217,0.0051
268.0000,0.0031,0.4287,0.5097,0.0485,0.0100
269.0000,0.0025,0.5719,0.3998,0.0215,0.0043
270.0000,0.0045,0.3406,0.4883,0.0619,0.1047
271.0000,0.0030,0.6668,0.2867,0.0284,0.0151
272.0000,0.0026,0.6495,0.2748,0.0416,0.0315
273.0000,0.0123,0.4995,0.3700,0.0687,0.0495
274.0000,0.0144,0.0104,0.1023,0.5697,0.3032
275.0000,0.0022,0.5788,0.3619,0.0353,0.0217
276.0000,0.0032,0.7519,0.2355,0.0068,0.0026
277.0000,0.0018,0.8059,0.1731,0.0141,0.0052
278.0000,0.0033,0.5790,0.3780,0.0329,0.0068
279.0000,0.0057,0.3134,0.6027,0.0509,0.0273
280.0000,0.0040,0.7167,0.2092,0.0473,0.0228
281.0000,0.0097,0.3327,0.6129,0.0347,0.0100
282.0000,0.0100,0.0671,0.4666,0.2539,0.2024
283.0000,0.0258,0.4385,0.4283,0.0553,0.0521
284.0000,0.0027,0.6549,0.3193,0.0194,0.0036
285.0000,0.0138,0.1430,0.7049,0.1105,0.0277
286.0000,0.0027,0.8048,0.1813,0.0082,0.0031
287.0000,0.0870,0.4599,0.3969,0.0415,0.0147
288.0000,0.0039,0.0210,0.1514,0.4960,0.3278
289.0000,0.0044,0.1837,0.7189,0.0847,0.0083
290.0000,0.0045,0.1946,0.4220,0.3505,0.0284
291.0000,0.0081,0.0561,0.5283,0.3344,0.0732
292.0000,0.0143,0.0493,0.3637,0.1988,0.3739
293.0000,0.0063,0.7500,0.1885,0.0433,0.0120
294.0000,0.0053,0.1540,0.6214,0.1765,0.0428
295.0000,0.2623,0.0233,0.1309,0.2931,0.2904
296.0000,0.0043,0.2290,0.5862,0.1019,0.0785
297.0000,0.0030,0.8910,0.0851,0.0133,0.0076
298.0000,0.0124,0.1973,0.5729,0.1805,0.0368
299.0000,0.0022,0.3074,0.6451,0.0380,0.0072
300.0000,0.0082,0.2105,0.6517,0.1023,0.0273
301.0000,0.0102,0.1077,0.5825,0.2637,0.0360
302.0000,0.2760,0.0648,0.0322,0.2323,0.3946
303.0000,0.0033,0.0597,0.3885,0.5201,0.0284
304.0000,0.0084,0.0512,0.5514,0.3138,0.0752
305.0000,0.0031,0.4520,0.4870,0.0490,0.0090
306.0000,0.0034,0.6152,0.2918,0.0500,0.0395
307.0000,0.0013,0.9399,0.0463,0.0075,0.0051
308.0000,0.0013,0.9008,0.0895,0.0064,0.0021
309.0000,0.0031,0.3827,0.5581,0.0496,0.0064
310.0000,0.0182,0.0718,0.5329,0.3406,0.0365
311.0000,0.0035,0.6128,0.3467,0.0262,0.0109
312.0000,0.0087,0.3275,0.5813,0.0671,0.0154
313.0000,0.0828,0.5738,0.2701,0.0597,0.0136
314.0000,0.0040,0.6518,0.2712,0.0587,0.0144
315.0000,0.0037,0.4027,0.2903,0.2000,0.1033
316.0000,0.0022,0.8327,0.1502,0.0108,0.0042
317.0000,0.0051,0.0874,0.6868,0.1887,0.0319
318.0000,0.0025,0.4798,0.4952,0.0184,0.0041
319.0000,0.0121,0.1993,0.5940,0.1461,0.0485
320.0000,0.0032,0.3204,0.6344,0.0343,0.0078
321.0000,0.0039,0.1171,0.7103,0.1512,0.0176
322.0000,0.0036,0.1294,0.7953,0.0634,0.0083
323.0000,0.0021,0.5462,0.3833,0.0467,0.0217
324.0000,0.0665,0.2426,0.3648,0.2769,0.0492
325.0000,0.0021,0.5112,0.4221,0.0407,0.0240
326.0000,0.0022,0.8339,0.1281,0.0161,0.0197
327.0000,0.0016,0.7389,0.2045,0.0500,0.0049
328.0000,0.0144,0.4383,0.4918,0.0375,0.0180
329.0000,0.0094,0.2696,0.6620,0.0520,0.0071
330.0000,0.0019,0.8141,0.1509,0.0275,0.0057
331.0000,0.0128,0.2898,0.5266,0.1254,0.0454
332.0000,0.0029,0.2177,0.7100,0.0610,0.0083
333.0000,0.0023,0.5057,0.4327,0.0505,0.0089
334.0000,0.0080,0.0097,0.0746,0.4789,0.4288
335.0000,0.0042,0.5424,0.4242,0.0195,0.0097
336.0000,0.0100,0.5617,0.3904,0.0261,0.0117
337.0000,0.0033,0.4413,0.5235,0.0263,0.0057
338.0000,0.0176,0.1502,0.6818,0.1363,0.0140
339.0000,0.0018,0.8282,0.1386,0.0159,0.0156
340.0000,0.0067,0.1760,0.6943,0.0963,0.0268
341.0000,0.0037,0.2788,0.6652,0.0440,0.0083
342.0000,0.0013,0.9096,0.0787,0.0075,0.0028
343.0000,0.0048,0.4505,0.4445,0.0786,0.0216
344.0000,0.0032,0.6064,0.2857,0.0712,0.0334
345.0000,0.0039,0.1304,0.5865,0.2598,0.0193
346.0000,0.0069,0.4013,0.2987,0.2494,0.0437
347.0000,0.0209,0.0122,0.0560,0.2143,0.6966
348.0000,0.0026,0.8104,0.1522,0.0201,0.0147
349.0000,0.0029,0.1355,0.7318,0.1174,0.0125
350.0000,0.0124,0.5996,0.2701,0.0692,0.0487
351.0000,0.0035,0.0793,0.5942,0.2743,0.0487
352.0000,0.0025,0.6933,0.2665,0.0345,0.0032
353.0000,0.0013,0.7695,0.2132,0.0133,0.0027
354.0000,0.0082,0.0126,0.0726,0.2465,0.6601
355.0000,0.0052,0.3916,0.4706,0.1187,0.0139
356.0000,0.0108,0.0395,0.5056,0.3349,0.1092
357.0000,0.0059,0.7174,0.2158,0.0454,0.0154
358.0000,0.0021,0.8390,0.1363,0.0180,0.0045
359.0000,0.0028,0.9148,0.0671,0.0099,0.0053
360.0000,0.0013,0.9011,0.0892,0.0067,0.0017
361.0000,0.0019,0.8946,0.0925,0.0088,0.0023
362.0000,0.0281,0.5377,0.3499,0.0656,0.0187
363.0000,0.0013,0.8699,0.1149,0.0106,0.0032
364.0000,0.0085,0.1351,0.6265,0.1545,0.0753
365.0000,0.0015,0.7439,0.2440,0.0082,0.0024
366.0000,0.0070,0.3803,0.5587,0.0371,0.0169
367.0000,0.0027,0.0192,0.1439,0.2302,0.6041
368.0000,0.0025,0.6295,0.3331,0.0265,0.0084
369.0000,0.0017,0.8351,0.1470,0.0129,0.0032
370.0000,0.0037,0.3205,0.5270,0.1118,0.0369
371.0000,0.0066,0.4093,0.4846,0.0805,0.0191
372.0000,0.0027,0.7205,0.2115,0.0496,0.0158
373.0000,0.0035,0.8303,0.1405,0.0193,0.0064
374.0000,0.0044,0.5925,0.3032,0.0688,0.0312
375.0000,0.0147,0.0898,0.2988,0.4013,0.1954
376.0000,0.0073,0.1726,0.5599,0.2217,0.0384
377.0000,0.0038,0.3316,0.6370,0.0220,0.0056
378.0000,0.0043,0.1410,0.6668,0.1273,0.0606
379.0000,0.0045,0.0789,0.7726,0.1228,0.0212
380.0000,0.0055,0.0383,0.4650,0.3392,0.1519
381.0000,0.0031,0.1471,0.7979,0.0416,0.0103
382.0000,0.0225,0.0680,0.5996,0.2734,0.0365
383.0000,0.0033,0.3266,0.6191,0.0377,0.0132
384.0000,0.0099,0.1604,0.3537,0.3945,0.0815
385.0000,0.0020,0.7924,0.1710,0.0278,0.0068
386.0000,0.0074,0.0554,0.4227,0.3563,0.1582
387.0000,0.0062,0.0485,0.4530,0.3157,0.1766
388.0000,0.0042,0.0244,0.5775,0.3392,0.0546
389.0000,0.0108,0.1022,0.5951,0.2168,0.0750
390.0000,0.0073,0.1147,0.7056,0.1472,0.0253
391.0000,0.0044,0.2646,0.2412,0.1885,0.3013
392.0000,0.0136,0.0851,0.5677,0.3194,0.0141
393.0000,0.0071,0.1827,0.6129,0.1593,0.0380
394.0000,0.0027,0.7636,0.2194,0.0110,0.0033
395.0000,0.0104,0.0676,0.2085,0.2944,0.4191
396.0000,0.0023,0.6693,0.2848,0.0260,0.0176
397.0000,0.0033,0.5752,0.3490,0.0368,0.0358
398.0000,0.0027,0.7412,0.2273,0.0167,0.0121
399.0000,0.0040,0.0859,0.3322,0.2766,0.3012
400.0000,0.0041,0.4893,0.4484,0.0384,0.0197
401.0000,0.0077,0.2944,0.5334,0.1338,0.0307
402.0000,0.0036,0.5260,0.4229,0.0346,0.0129
403.0000,0.0048,0.3229,0.6111,0.0496,0.0116
404.0000,0.0044,0.5910,0.2904,0.0677,0.0465
405.0000,0.0070,0.4062,0.4341,0.0756,0.0771
406.0000,0.0055,0.4641,0.3173,0.1990,0.0142
407.0000,0.0022,0.3948,0.4664,0.1208,0.0159
408.0000,0.0030,0.0451,0.2728,0.6188,0.0602
409.0000,0.0112,0.2171,0.7176,0.0489,0.0052
410.0000,0.0021,0.8485,0.1329,0.0111,0.0054
411.0000,0.0027,0.7604,0.1726,0.0295,0.0349
412.0000,0.0118,0.0438,0.0746,0.6479,0.2219
413.0000,0.0014,0.8471,0.1355,0.0130,0.0030
414.0000,0.0048,0.1575,0.3709,0.4102,0.0566
415.0000,0.0315,0.1988,0.3859,0.1512,0.2325
416.0000,0.0027,0.2717,0.6538,0.0619,0.0098
417.0000,0.0050,0.0657,0.4043,0.4824,0.0426
418.0000,0.0022,0.7645,0.2011,0.0192,0.0131
419.0000,0.0071,0.0725,0.2761,0.5941,0.0501
420.0000,0.0063,0.2205,0.5062,0.1250,0.1419
421.0000,0.0056,0.3420,0.4585,0.0885,0.1054
422.0000,0.0049,0.2699,0.6139,0.0859,0.0254
423.0000,0.0041,0.4563,0.5036,0.0324,0.0037
424.0000,0.0099,0.2474,0.5383,0.1917,0.0128
425.0000,0.0205,0.1225,0.4012,0.4396,0.0162
426.0000,0.0028,0.3442,0.5209,0.0761,0.0560
427.0000,0.0027,0.5873,0.3710,0.0342,0.0048
428.0000,0.0028,0.5939,0.3591,0.0374,0.0067
429.0000,0.0084,0.1811,0.3709,0.2833,0.1563
430.0000,0.0021,0.7840,0.1778,0.0199,0.0163
431.0000,0.0019,0.7315,0.2247,0.0298,0.0121
432.0000,0.0064,0.0303,0.6489,0.2824,0.0321
433.0000,0.0156,0.1056,0.3561,0.1887,0.3340
434.0000,0.0018,0.8957,0.0914,0.0077,0.0034
435.0000,0.0036,0.2612,0.6466,0.0781,0.0105
436.0000,0.0063,0.2114,0.6519,0.1094,0.0210
437.0000,0.0633,0.0435,0.1270,0.3231,0.4431
438.0000,0.0050,0.6359,0.3322,0.0217,0.0052
439.0000,0.0085,0.2936,0.4232,0.1568,0.1179
440.0000,0.0069,0.5506,0.3084,0.1203,0.0139
441.0000,0.0038,0.2745,0.6123,0.0930,0.0163
442.0000,0.0079,0.0441,0.4419,0.3563,0.1499
443.0000,0.0052,0.4085,0.5558,0.0252,0.0053
444.0000,0.0106,0.3806,0.4950,0.1031,0.0107
445.0000,0.0042,0.4665,0.4928,0.0282,0.0083
446.0000,0.0036,0.7166,0.2297,0.0325,0.0176
447.0000,0.0569,0.0200,0.2257,0.6223,0.0751
448.0000,0.0276,0.0288,0.3386,0.3580,0.2470
449.0000,0.0056,0.5318,0.3714,0.0830,0.0082
450.0000,0.0035,0.4472,0.4885,0.0418,0.0190
451.0000,0.0026,0.6534,0.3018,0.0242,0.0180
452.0000,0.0092,0.0790,0.5337,0.2877,0.0903
453.0000,0.0083,0.1830,0.6693,0.1310,0.0084
454.0000,0.0071,0.2585,0.6001,0.1140,0.0203
455.0000,0.0068,0.3825,0.4325,0.1130,0.0653
456.0000,0.0024,0.5689,0.3776,0.0307,0.0204
457.0000,0.0080,0.4650,0.4906,0.0301,0.0062
458.0000,0.0121,0.1553,0.5764,0.2349,0.0212
459.0000,0.0029,0.7823,0.1868,0.0232,0.0049
460.0000,0.0056,0.4830,0.3980,0.0531,0.0603
461.0000,0.0083,0.1271,0.5945,0.2122,0.0579
462.0000,0.0019,0.7385,0.2458,0.0101,0.0038
463.0000,0.0024,0.5118,0.4639,0.0155,0.0065
464.0000,0.0040,0.5963,0.3135,0.0699,0.0164
