id,no answer,very important,quite important,not important,not at all important
166,0.0039,0.6042,0.3035,0.0481,0.0402
167,0.0016,0.8062,0.1678,0.0151,0.0093
168,0.0027,0.3767,0.5414,0.0619,0.0174
169,0.0033,0.461,0.3088,0.1976,0.0294
170,0.0035,0.5958,0.3287,0.0563,0.0157
171,0.0027,0.4583,0.4505,0.0768,0.0117
172,0.0029,0.0678,0.7615,0.1578,0.01
173,0.0085,0.2347,0.6097,0.1022,0.0449
174,0.0042,0.0723,0.7243,0.153,0.0463
175,0.0135,0.1968,0.6425,0.1348,0.0124
176,0.0038,0.0208,0.296,0.5493,0.1301
177,0.0094,0.093,0.7843,0.0927,0.0207
178,0.0017,0.9155,0.0694,0.0087,0.0047
179,0.004,0.2729,0.6396,0.0526,0.0309
180,0.0041,0.3214,0.5699,0.0894,0.0152
181,0.0032,0.1842,0.605,0.1897,0.0179
182,0.0029,0.8696,0.111,0.0134,0.0031
183,0.0032,0.5411,0.4113,0.0363,0.0081
184,0.0037,0.0264,0.4102,0.4936,0.0661
185,0.0047,0.3094,0.6142,0.0426,0.029
186,0.0009,0.8981,0.0848,0.0109,0.0052
187,0.0027,0.5299,0.4372,0.0236,0.0065
188,0.0093,0.1664,0.569,0.2302,0.025
189,0.0015,0.8952,0.0789,0.0163,0.0081
190,0.0095,0.0573,0.376,0.4599,0.0973
191,0.0049,0.6784,0.2825,0.0184,0.0158
192,0.0097,0.1577,0.2662,0.3608,0.2055
193,0.005,0.0691,0.3682,0.4222,0.1355
194,0.0041,0.6369,0.2613,0.0732,0.0246
195,0.0121,0.0989,0.4173,0.3742,0.0976
196,0.0035,0.4769,0.4698,0.0416,0.0082
197,0.0036,0.8978,0.0805,0.0111,0.007
198,0.0141,0.0488,0.1704,0.6182,0.1485
199,0.0019,0.5513,0.3936,0.0345,0.0187
200,0.0131,0.0934,0.4285,0.275,0.1899
201,0.0048,0.0092,0.0632,0.2498,0.673
202,0.0057,0.5286,0.4111,0.0471,0.0075
203,0.0036,0.6858,0.2842,0.0162,0.0102
204,0.0053,0.6319,0.3189,0.0265,0.0173
205,0.0033,0.1572,0.5428,0.2593,0.0373
206,0.0055,0.5231,0.3388,0.0708,0.0619
207,0.0032,0.3381,0.6217,0.0311,0.0058
208,0.0072,0.1625,0.5799,0.1703,0.0801
209,0.0042,0.3104,0.5942,0.0674,0.0239
210,0.0036,0.5656,0.2041,0.1628,0.0638
211,0.0034,0.1188,0.4154,0.2973,0.1651
212,0.0033,0.0113,0.0963,0.7067,0.1823
213,0.0126,0.2579,0.4798,0.2327,0.0169
214,0.0034,0.1275,0.5724,0.2698,0.0269
215,0.0064,0.1674,0.7383,0.0749,0.0129
216,0.0028,0.0161,0.1086,0.5135,0.3589
217,0.0019,0.8272,0.1517,0.0158,0.0034
218,0.0017,0.8238,0.1534,0.0172,0.004
219,0.0027,0.7029,0.2481,0.0339,0.0123
220,0.0039,0.0493,0.1268,0.5299,0.2902
221,0.0023,0.7537,0.1622,0.0649,0.017
222,0.0065,0.1714,0.4448,0.1849,0.1924
223,0.0022,0.7596,0.2021,0.0271,0.009
224,0.0044,0.0085,0.0658,0.4555,0.4658
225,0.0038,0.2497,0.6148,0.1063,0.0254
226,0.0082,0.3281,0.5195,0.1082,0.036
227,0.0049,0.276,0.5667,0.1289,0.0235
228,0.1167,0.7569,0.0925,0.0219,0.012
229,0.0021,0.5993,0.3109,0.0784,0.0093
230,0.0048,0.2311,0.4706,0.2085,0.085
231,0.0037,0.092,0.5434,0.335,0.0259
232,0.0014,0.8631,0.1133,0.0146,0.0077
233,0.0121,0.1481,0.434,0.2365,0.1693
234,0.0055,0.0454,0.3393,0.4114,0.1983
235,0.0025,0.0418,0.3699,0.4759,0.1099
236,0.0042,0.0896,0.7067,0.1884,0.011
237,0.0024,0.8912,0.0871,0.0156,0.0037
238,0.0041,0.1766,0.6592,0.1392,0.021
239,0.003,0.6108,0.3245,0.031,0.0307
240,0.0056,0.0904,0.6619,0.2273,0.0148
241,0.0249,0.597,0.2785,0.064,0.0356
242,0.0048,0.7439,0.2317,0.0155,0.004
243,0.0019,0.5308,0.3457,0.093,0.0287
244,0.0026,0.753,0.1983,0.035,0.0111
245,0.0044,0.4942,0.4479,0.0338,0.0197
246,0.0012,0.9411,0.0413,0.0103,0.0061
247,0.0097,0.6846,0.1897,0.0929,0.0231
248,0.0055,0.4127,0.4484,0.0546,0.0789
249,0.0032,0.1109,0.6591,0.2123,0.0146
250,0.0052,0.265,0.6818,0.0412,0.0069
251,0.0047,0.8148,0.1579,0.0185,0.0041
252,0.0036,0.5535,0.4122,0.0253,0.0054
253,0.0041,0.2859,0.5081,0.1821,0.0198
254,0.0047,0.1087,0.4987,0.1953,0.1926
255,0.005,0.5855,0.3077,0.0492,0.0527
256,0.0014,0.9344,0.0458,0.0086,0.0098
257,0.0127,0.0348,0.2547,0.3533,0.3444
258,0.0023,0.814,0.1535,0.0165,0.0137
259,0.0036,0.7286,0.2012,0.0384,0.0282
260,0.0045,0.0668,0.3681,0.3481,0.2125
261,0.0029,0.6517,0.2825,0.0536,0.0093
262,0.0027,0.5835,0.3265,0.0546,0.0326
263,0.0076,0.0525,0.4581,0.357,0.1249
264,0.0099,0.0524,0.447,0.2829,0.2078
265,0.0057,0.0832,0.2489,0.2816,0.3806
266,0.0033,0.0982,0.501,0.3012,0.0964
267,0.0041,0.4683,0.4825,0.0376,0.0074
268,0.0021,0.4469,0.483,0.0599,0.0081
269,0.0023,0.5798,0.3832,0.0307,0.0039
270,0.0057,0.3354,0.5582,0.056,0.0447
271,0.0025,0.6956,0.248,0.0339,0.02
272,0.0025,0.6095,0.3115,0.0518,0.0248
273,0.0181,0.4244,0.4219,0.083,0.0526
274,0.0057,0.0112,0.1602,0.4146,0.4084
275,0.0026,0.6075,0.3275,0.0398,0.0226
276,0.004,0.642,0.3367,0.0136,0.0036
277,0.003,0.7383,0.2326,0.0206,0.0055
278,0.002,0.6358,0.3198,0.0378,0.0047
279,0.0045,0.3835,0.5266,0.0614,0.0241
280,0.003,0.6511,0.2709,0.0574,0.0176
281,0.008,0.3276,0.6177,0.0339,0.0127
282,0.0101,0.0983,0.4234,0.2744,0.1938
283,0.018,0.6132,0.2732,0.0737,0.0219
284,0.0026,0.6007,0.3617,0.0291,0.0059
285,0.01,0.1932,0.6094,0.1583,0.0291
286,0.0028,0.7821,0.201,0.0104,0.0038
287,0.0964,0.4414,0.3926,0.0509,0.0186
288,0.0037,0.019,0.1697,0.3877,0.4199
289,0.0054,0.1869,0.7039,0.0931,0.0107
290,0.0046,0.1515,0.4302,0.3642,0.0495
291,0.0102,0.0832,0.5382,0.2354,0.1331
292,0.0151,0.0366,0.3162,0.2943,0.3378
293,0.0063,0.7292,0.1981,0.0513,0.0152
294,0.0075,0.171,0.563,0.206,0.0524
295,0.2333,0.0434,0.1202,0.2515,0.3516
296,0.0039,0.2152,0.5159,0.2009,0.0641
297,0.0061,0.8439,0.1154,0.022,0.0127
298,0.0099,0.2051,0.4926,0.2478,0.0446
299,0.0025,0.3701,0.5666,0.052,0.0088
300,0.0047,0.2172,0.6291,0.1156,0.0334
301,0.0058,0.0844,0.5977,0.2773,0.0347
302,0.1339,0.0381,0.1107,0.2131,0.5042
303,0.004,0.0663,0.3745,0.5148,0.0403
304,0.0058,0.0608,0.4699,0.3587,0.1049
305,0.0034,0.3512,0.5706,0.0618,0.013
306,0.0023,0.6773,0.2735,0.0277,0.0192
307,0.0013,0.9442,0.0424,0.0071,0.005
308,0.0006,0.9336,0.0595,0.0051,0.0012
309,0.0028,0.4193,0.5314,0.0401,0.0063
310,0.0123,0.0794,0.4657,0.399,0.0436
311,0.0033,0.7118,0.2412,0.031,0.0127
312,0.0109,0.3589,0.5526,0.0598,0.0177
313,0.0676,0.4259,0.3694,0.1208,0.0163
314,0.0038,0.383,0.5056,0.0964,0.0112
315,0.0028,0.4431,0.2801,0.1925,0.0815
316,0.0022,0.8529,0.1308,0.0112,0.0029
317,0.0061,0.101,0.6486,0.2093,0.0351
318,0.0025,0.4973,0.4741,0.0207,0.0054
319,0.0099,0.2473,0.4957,0.1964,0.0507
320,0.0025,0.303,0.6407,0.0421,0.0116
321,0.0067,0.1645,0.6333,0.1644,0.0311
322,0.0042,0.1422,0.7663,0.076,0.0114
323,0.0018,0.5631,0.36,0.0593,0.0158
324,0.0842,0.1492,0.4213,0.2897,0.0555
325,0.0017,0.523,0.4077,0.0479,0.0197
326,0.0061,0.7453,0.186,0.0245,0.0381
327,0.0023,0.7251,0.2003,0.0664,0.006
328,0.0097,0.4441,0.4709,0.0501,0.0252
329,0.0088,0.2468,0.6783,0.0589,0.0073
330,0.0023,0.7955,0.1721,0.0256,0.0045
331,0.0097,0.2411,0.5127,0.2024,0.0341
332,0.0037,0.2472,0.6876,0.0529,0.0087
333,0.0041,0.4777,0.4377,0.0727,0.0078
334,0.0079,0.0078,0.0483,0.4243,0.5117
335,0.003,0.5442,0.4216,0.0227,0.0085
336,0.0049,0.4446,0.5187,0.0221,0.0098
337,0.0033,0.4966,0.4646,0.0264,0.009
338,0.0108,0.1518,0.7011,0.1257,0.0106
339,0.002,0.8617,0.1026,0.0244,0.0093
340,0.0052,0.2118,0.627,0.1341,0.022
341,0.0036,0.3244,0.607,0.0575,0.0074
342,0.002,0.8867,0.0951,0.0117,0.0045
343,0.0045,0.4504,0.4454,0.0804,0.0193
344,0.0024,0.7202,0.2064,0.0466,0.0244
345,0.0048,0.094,0.6786,0.2063,0.0164
346,0.0062,0.4423,0.3193,0.1642,0.068
347,0.0079,0.0056,0.0212,0.1414,0.8239
348,0.0024,0.7701,0.1926,0.022,0.013
349,0.0035,0.1343,0.6883,0.1619,0.012
350,0.0126,0.6433,0.2601,0.0515,0.0325
351,0.003,0.0809,0.5681,0.2705,0.0775
352,0.0034,0.661,0.3013,0.0286,0.0057
353,0.0032,0.5977,0.3693,0.0246,0.0052
354,0.0065,0.0082,0.0348,0.1664,0.784
355,0.0055,0.3729,0.5123,0.0963,0.013
356,0.0147,0.0605,0.4445,0.3514,0.1289
357,0.0124,0.6448,0.2805,0.0478,0.0145
358,0.0032,0.7997,0.1584,0.0325,0.0062
359,0.0019,0.8971,0.08,0.0133,0.0077
360,0.0015,0.8643,0.1189,0.012,0.0033
361,0.0024,0.8777,0.1063,0.0111,0.0025
362,0.0171,0.5569,0.3701,0.0402,0.0158
363,0.0022,0.8726,0.1092,0.0128,0.0032
364,0.0124,0.1781,0.5403,0.2035,0.0657
365,0.0022,0.7142,0.2704,0.0104,0.0028
366,0.0083,0.3561,0.5638,0.0597,0.0121
367,0.0027,0.0115,0.1524,0.2352,0.5982
368,0.0045,0.6301,0.3221,0.0358,0.0075
369,0.002,0.8495,0.1323,0.0133,0.0029
370,0.0042,0.394,0.4618,0.0893,0.0507
371,0.0057,0.409,0.4907,0.0695,0.0251
372,0.0036,0.6704,0.2305,0.0714,0.024
373,0.004,0.7222,0.216,0.0497,0.008
374,0.0042,0.5871,0.2715,0.0896,0.0477
375,0.0129,0.0998,0.3558,0.3621,0.1694
376,0.0063,0.1416,0.606,0.2225,0.0236
377,0.0042,0.4135,0.5517,0.0247,0.0058
378,0.0038,0.1651,0.633,0.1398,0.0583
379,0.0094,0.1242,0.6981,0.1384,0.0299
380,0.0051,0.0448,0.4782,0.2922,0.1798
381,0.0032,0.1704,0.7672,0.0488,0.0105
382,0.0139,0.0772,0.4769,0.3991,0.0328
383,0.0069,0.4162,0.5405,0.0259,0.0105
384,0.0111,0.1878,0.3514,0.359,0.0907
385,0.002,0.781,0.1757,0.034,0.0073
386,0.0071,0.0732,0.3837,0.3563,0.1797
387,0.0066,0.0701,0.3242,0.394,0.2051
388,0.0063,0.0275,0.5634,0.3379,0.0649
389,0.0085,0.095,0.6192,0.1966,0.0808
390,0.0122,0.1436,0.6773,0.1332,0.0337
391,0.0052,0.2394,0.2649,0.2052,0.2853
392,0.0068,0.0551,0.4919,0.4281,0.0181
393,0.0038,0.1382,0.6774,0.1529,0.0276
394,0.0018,0.8086,0.1757,0.0112,0.0028
395,0.0034,0.0774,0.1209,0.2529,0.5454
396,0.0023,0.7153,0.2282,0.0304,0.0237
397,0.0024,0.5719,0.3291,0.0616,0.035
398,0.0019,0.7333,0.2422,0.0152,0.0073
399,0.0032,0.1385,0.2992,0.1672,0.3919
400,0.0023,0.5989,0.3449,0.0262,0.0277
401,0.004,0.2364,0.5987,0.1265,0.0345
402,0.0025,0.4763,0.4517,0.0417,0.0278
403,0.0035,0.4106,0.541,0.0323,0.0126
404,0.0042,0.6239,0.2527,0.056,0.0632
405,0.0033,0.5902,0.2834,0.0485,0.0745
406,0.0037,0.3239,0.4647,0.1932,0.0146
407,0.003,0.2721,0.4796,0.2245,0.0209
408,0.0031,0.0371,0.2939,0.5863,0.0797
409,0.0068,0.2413,0.6892,0.054,0.0086
410,0.0026,0.7818,0.1927,0.0147,0.0082
411,0.0024,0.7171,0.2135,0.0301,0.0369
412,0.0151,0.0236,0.0555,0.6796,0.2262
413,0.0012,0.8475,0.1364,0.0116,0.0033
414,0.0029,0.1255,0.3509,0.4674,0.0533
415,0.0142,0.2283,0.4843,0.1577,0.1154
416,0.0032,0.3794,0.5484,0.059,0.01
417,0.0073,0.0514,0.4084,0.4792,0.0537
418,0.0014,0.8107,0.1589,0.0157,0.0133
419,0.0116,0.0635,0.341,0.4548,0.129
420,0.0039,0.1749,0.5318,0.1371,0.1523
421,0.0039,0.3573,0.4366,0.0905,0.1117
422,0.0037,0.3158,0.5609,0.0988,0.0208
423,0.0034,0.4451,0.5187,0.0284,0.0045
424,0.0064,0.2025,0.595,0.1856,0.0105
425,0.0215,0.2154,0.3498,0.3816,0.0317
426,0.0025,0.4388,0.4132,0.0863,0.0593
427,0.0028,0.4292,0.5027,0.0569,0.0084
428,0.0023,0.5403,0.3989,0.0528,0.0057
429,0.0091,0.178,0.3605,0.2764,0.176
430,0.0018,0.7413,0.2028,0.0294,0.0248
431,0.0028,0.6659,0.275,0.0378,0.0184
432,0.0032,0.0282,0.5859,0.3494,0.0333
433,0.0145,0.0861,0.412,0.1843,0.3032
434,0.002,0.8929,0.0922,0.01,0.0029
435,0.0071,0.2567,0.6246,0.0944,0.0172
436,0.0036,0.2638,0.6096,0.1059,0.0171
437,0.0105,0.0619,0.1702,0.2237,0.5337
438,0.0058,0.6707,0.2909,0.0283,0.0044
439,0.0044,0.3399,0.4261,0.1301,0.0995
440,0.0032,0.5514,0.2942,0.128,0.0231
441,0.0023,0.217,0.6945,0.072,0.0143
442,0.0052,0.0544,0.4101,0.3499,0.1804
443,0.0039,0.3935,0.5647,0.0319,0.006
444,0.0186,0.4303,0.4512,0.0909,0.009
445,0.0053,0.4595,0.5026,0.0231,0.0095
446,0.0032,0.6286,0.2998,0.042,0.0264
447,0.0283,0.0274,0.1955,0.6416,0.1073
448,0.0073,0.0294,0.2338,0.3945,0.3349
449,0.0071,0.4415,0.4324,0.1107,0.0083
450,0.0028,0.4835,0.4497,0.0419,0.0222
451,0.0022,0.619,0.3267,0.0291,0.0229
452,0.0067,0.0781,0.4651,0.3607,0.0895
453,0.0068,0.2434,0.6152,0.1244,0.0102
454,0.0036,0.2488,0.6076,0.1187,0.0213
455,0.0065,0.4457,0.339,0.0743,0.1345
456,0.0021,0.6652,0.2802,0.0304,0.0221
457,0.0112,0.3616,0.5796,0.0415,0.0061
458,0.0176,0.1549,0.4959,0.316,0.0157
459,0.0023,0.7123,0.2395,0.0358,0.0101
460,0.0038,0.4766,0.3644,0.0775,0.0778
461,0.0099,0.1176,0.5728,0.2223,0.0774
462,0.0017,0.7014,0.2812,0.0108,0.005
463,0.0023,0.4877,0.4822,0.0199,0.0079
464,0.003,0.6389,0.3046,0.0399,0.0136
465,0.0042,0.3402,0.3559,0.1942,0.1055
466,0.003,0.5327,0.4173,0.0362,0.0108
467,0.0023,0.4365,0.5026,0.0461,0.0125
468,0.0038,0.1793,0.5541,0.2458,0.017
469,0.0024,0.6219,0.3497,0.0218,0.0041
470,0.0056,0.2138,0.7066,0.057,0.0171
471,0.0056,0.0148,0.0841,0.5739,0.3215
472,0.0031,0.6045,0.344,0.0374,0.011
473,0.003,0.6046,0.2852,0.0546,0.0527
474,0.0044,0.1717,0.7158,0.0999,0.0083
475,0.0031,0.2727,0.6577,0.0557,0.0107
476,0.0019,0.9089,0.075,0.01,0.0042
477,0.0029,0.1379,0.6713,0.1637,0.0243
478,0.0015,0.9318,0.0499,0.0111,0.0056
479,0.0041,0.1511,0.7338,0.0809,0.0302
480,0.0033,0.0439,0.4461,0.4738,0.0328
481,0.0064,0.2183,0.5886,0.1673,0.0195
482,0.0055,0.258,0.6286,0.0928,0.0151
483,0.006,0.4775,0.4546,0.0448,0.017
484,0.0034,0.0063,0.0377,0.13,0.8226
485,0.0028,0.493,0.4739,0.0249,0.0054
486,0.0038,0.4668,0.35,0.1616,0.0178
487,0.0032,0.4631,0.4826,0.0442,0.0068
488,0.0093,0.2275,0.6651,0.0798,0.0182
489,0.0028,0.4634,0.5011,0.0244,0.0083
490,0.0017,0.8653,0.1198,0.0108,0.0025
491,0.0057,0.4153,0.5373,0.0316,0.0101
492,0.0029,0.2959,0.5141,0.177,0.0101
493,0.0119,0.273,0.3305,0.3091,0.0756
494,0.037,0.0496,0.127,0.5643,0.2221
495,0.0121,0.0531,0.5201,0.3318,0.0829
496,0.0058,0.1031,0.6623,0.1739,0.0548
497,0.0038,0.5399,0.4034,0.0431,0.0098
498,0.0017,0.8016,0.1537,0.0246,0.0184
499,0.0037,0.247,0.6597,0.0792,0.0103
500,0.0058,0.1039,0.5281,0.3407,0.0215
501,0.0031,0.6468,0.3239,0.0202,0.006
502,0.0059,0.0809,0.4673,0.4172,0.0287
503,0.0715,0.17,0.5145,0.2153,0.0287
504,0.0041,0.5408,0.396,0.0399,0.0192
505,0.0049,0.4489,0.4724,0.0663,0.0075
506,0.0026,0.3694,0.5511,0.0666,0.0104
507,0.0048,0.8007,0.1622,0.0272,0.0051
508,0.0047,0.6888,0.265,0.0282,0.0133
509,0.0028,0.6742,0.291,0.0274,0.0046
510,0.0137,0.4058,0.4426,0.1055,0.0324
511,0.003,0.5138,0.4401,0.0362,0.007
512,0.0129,0.0982,0.4916,0.2915,0.1057
513,0.0035,0.275,0.6479,0.0617,0.0119
514,0.0042,0.1563,0.5635,0.2394,0.0366
515,0.0045,0.0216,0.1546,0.2127,0.6066
516,0.0032,0.5124,0.4255,0.05,0.0089
517,0.0044,0.132,0.8135,0.0407,0.0094
518,0.0039,0.6737,0.2764,0.0419,0.0041
519,0.0055,0.6691,0.297,0.0214,0.0071
520,0.0054,0.35,0.5029,0.1279,0.0138
521,0.0041,0.2012,0.7216,0.0619,0.0112
522,0.0043,0.549,0.4225,0.0205,0.0037
523,0.0049,0.3846,0.5639,0.0375,0.009
524,0.0107,0.2068,0.5388,0.2211,0.0226
525,0.0176,0.4843,0.2519,0.1715,0.0747
