id,no answer,very important,quite important,not important,not at all important
43.0000,0.0025,0.5501,0.4197,0.0252,0.0025
44.0000,0.0013,0.4703,0.4839,0.0413,0.0032
45.0000,0.0179,0.1247,0.4302,0.3571,0.0701
46.0000,0.0013,0.5538,0.4168,0.0257,0.0024
47.0000,0.0013,0.5540,0.4066,0.0346,0.0034
48.0000,0.0018,0.6340,0.2974,0.0620,0.0048
49.0000,0.0023,0.8824,0.0910,0.0212,0.0031
50.0000,0.0018,0.7007,0.2543,0.0392,0.0040
51.0000,0.0017,0.7687,0.1778,0.0460,0.0058
52.0000,0.0017,0.4294,0.5221,0.0329,0.0140
53.0000,0.0046,0.0400,0.3829,0.5373,0.0353
54.0000,0.0020,0.2531,0.5813,0.1379,0.0258
55.0000,0.0023,0.5476,0.4206,0.0272,0.0023
56.0000,0.0032,0.1985,0.7534,0.0419,0.0030
57.0000,0.0024,0.3248,0.5809,0.0884,0.0035
58.0000,0.0040,0.1596,0.5862,0.2263,0.0239
59.0000,0.0024,0.5405,0.4235,0.0281,0.0055
60.0000,0.0015,0.8372,0.1463,0.0121,0.0028
61.0000,0.0050,0.0269,0.5558,0.3024,0.1098
62.0000,0.0033,0.0622,0.7107,0.1996,0.0241
63.0000,0.0021,0.3567,0.5939,0.0443,0.0030
64.0000,0.0030,0.5240,0.3577,0.0762,0.0391
65.0000,0.0080,0.3728,0.5710,0.0456,0.0026
66.0000,0.0163,0.1189,0.5732,0.2773,0.0142
67.0000,0.0025,0.6622,0.2627,0.0642,0.0084
68.0000,0.0021,0.4423,0.5101,0.0429,0.0026
69.0000,0.0043,0.1194,0.7509,0.0996,0.0258
70.0000,0.0019,0.3573,0.3784,0.2430,0.0193
71.0000,0.0022,0.5318,0.4082,0.0527,0.0050
72.0000,0.0027,0.9015,0.0804,0.0123,0.0030
73.0000,0.0045,0.2069,0.6324,0.1258,0.0304
74.0000,0.0019,0.6547,0.2905,0.0442,0.0087
75.0000,0.0029,0.5905,0.3436,0.0458,0.0171
76.0000,0.0012,0.9393,0.0470,0.0099,0.0027
77.0000,0.0029,0.3277,0.5150,0.1330,0.0214
78.0000,0.0134,0.4652,0.4244,0.0671,0.0299
79.0000,0.0068,0.4747,0.4831,0.0332,0.0023
80.0000,0.0016,0.4839,0.4725,0.0394,0.0026
81.0000,0.0015,0.6814,0.2835,0.0294,0.0041
82.0000,0.0112,0.1848,0.5565,0.0838,0.1636
83.0000,0.1328,0.3232,0.4760,0.0491,0.0190
84.0000,0.0287,0.2575,0.3779,0.1979,0.1380
85.0000,0.0017,0.7595,0.1879,0.0407,0.0101
86.0000,0.0090,0.7214,0.2117,0.0542,0.0038
87.0000,0.0015,0.5100,0.4537,0.0321,0.0027
88.0000,0.0111,0.0157,0.2107,0.5783,0.1842
89.0000,0.0093,0.3217,0.3437,0.2949,0.0303
90.0000,0.0018,0.4576,0.4935,0.0435,0.0036
91.0000,0.0037,0.2426,0.6065,0.0756,0.0716
92.0000,0.0043,0.1123,0.4912,0.3651,0.0271
93.0000,0.0256,0.0912,0.3849,0.4326,0.0657
94.0000,0.0018,0.5642,0.3560,0.0568,0.0212
95.0000,0.0013,0.5943,0.3776,0.0241,0.0027
96.0000,0.0060,0.0448,0.4379,0.2714,0.2400
97.0000,0.0086,0.7940,0.1603,0.0342,0.0029
98.0000,0.0151,0.0664,0.3233,0.5160,0.0792
99.0000,0.0013,0.6344,0.3363,0.0256,0.0024
100.0000,0.0016,0.8255,0.1566,0.0132,0.0031
101.0000,0.0037,0.3057,0.5900,0.0697,0.0309
102.0000,0.0231,0.2314,0.3862,0.2193,0.1400
103.0000,0.0046,0.0183,0.0986,0.3889,0.4896
104.0000,0.0130,0.0046,0.0631,0.4223,0.4970
105.0000,0.0014,0.9336,0.0505,0.0115,0.0030
106.0000,0.0080,0.3359,0.5298,0.1218,0.0046
107.0000,0.0020,0.8212,0.1441,0.0291,0.0036
108.0000,0.0015,0.8103,0.1634,0.0219,0.0029
109.0000,0.0081,0.5552,0.2783,0.1307,0.0277
110.0000,0.0020,0.1841,0.6916,0.0894,0.0330
111.0000,0.0021,0.8082,0.1571,0.0294,0.0031
112.0000,0.0021,0.3389,0.6204,0.0361,0.0026
113.0000,0.0039,0.0802,0.8329,0.0777,0.0054
114.0000,0.0040,0.2999,0.5760,0.1129,0.0072
115.0000,0.0015,0.8073,0.1745,0.0141,0.0026
116.0000,0.0192,0.0182,0.4685,0.3183,0.1758
117.0000,0.0146,0.0239,0.3433,0.4504,0.1678
118.0000,0.0016,0.5682,0.3758,0.0491,0.0053
119.0000,0.0066,0.0290,0.3238,0.4288,0.2119
120.0000,0.0019,0.7769,0.2049,0.0130,0.0032
121.0000,0.0026,0.4463,0.5066,0.0411,0.0035
122.0000,0.0060,0.0184,0.1260,0.3409,0.5087
123.0000,0.0092,0.0349,0.2923,0.4345,0.2291
124.0000,0.0160,0.0873,0.5836,0.2331,0.0801
125.0000,0.0022,0.6973,0.2525,0.0434,0.0047
126.0000,0.0222,0.0186,0.4170,0.3975,0.1449
127.0000,0.0035,0.4417,0.5148,0.0370,0.0029
128.0000,0.0024,0.6385,0.2275,0.0732,0.0585
129.0000,0.0035,0.0913,0.7422,0.1560,0.0069
130.0000,0.0034,0.1170,0.6422,0.1982,0.0392
131.0000,0.0040,0.1403,0.3079,0.1481,0.3997
132.0000,0.0016,0.8310,0.1511,0.0134,0.0029
133.0000,0.0117,0.1452,0.5352,0.2056,0.1022
134.0000,0.0023,0.3841,0.5101,0.0771,0.0263
135.0000,0.0035,0.6022,0.3555,0.0361,0.0027
136.0000,0.0320,0.1535,0.4388,0.2560,0.1198
137.0000,0.0026,0.2921,0.6679,0.0343,0.0031
138.0000,0.0141,0.1210,0.1436,0.4964,0.2249
139.0000,0.0052,0.1422,0.5941,0.2021,0.0564
140.0000,0.0070,0.3463,0.5711,0.0536,0.0219
141.0000,0.0042,0.1722,0.6666,0.1335,0.0235
142.0000,0.0019,0.5588,0.3983,0.0352,0.0058
143.0000,0.0144,0.1776,0.5995,0.1789,0.0295
144.0000,0.0019,0.6233,0.3389,0.0323,0.0036
145.0000,0.0280,0.0589,0.2242,0.5160,0.1729
146.0000,0.0049,0.3031,0.5360,0.1218,0.0341
147.0000,0.0407,0.1587,0.5774,0.1930,0.0302
148.0000,0.0176,0.0620,0.5994,0.2839,0.0371
149.0000,0.0025,0.5182,0.4162,0.0542,0.0089
150.0000,0.3387,0.0689,0.4258,0.1392,0.0273
151.0000,0.0051,0.0213,0.1988,0.2811,0.4937
152.0000,0.0015,0.8608,0.1130,0.0213,0.0035
153.0000,0.0022,0.6955,0.2588,0.0398,0.0037
154.0000,0.0011,0.9455,0.0410,0.0097,0.0026
155.0000,0.0403,0.0658,0.2860,0.4504,0.1575
156.0000,0.0043,0.2298,0.6670,0.0714,0.0275
157.0000,0.0016,0.7610,0.2209,0.0131,0.0035
158.0000,0.0389,0.0926,0.5857,0.2531,0.0298
159.0000,0.0189,0.0421,0.1563,0.5392,0.2435
160.0000,0.0096,0.3328,0.5786,0.0737,0.0053
161.0000,0.0015,0.8455,0.1288,0.0214,0.0028
162.0000,0.0153,0.0184,0.0820,0.6146,0.2696
163.0000,0.0014,0.5054,0.4611,0.0294,0.0027
164.0000,0.0130,0.4054,0.4563,0.1082,0.0170
165.0000,0.0013,0.4461,0.5183,0.0317,0.0027
166.0000,0.0045,0.5562,0.2812,0.0774,0.0808
167.0000,0.0016,0.7768,0.1869,0.0307,0.0039
168.0000,0.0021,0.5088,0.4385,0.0455,0.0051
169.0000,0.0037,0.4891,0.3456,0.1492,0.0124
170.0000,0.0016,0.7517,0.2089,0.0303,0.0076
171.0000,0.0014,0.4957,0.4500,0.0492,0.0037
172.0000,0.0025,0.0709,0.7712,0.1279,0.0276
173.0000,0.0046,0.2552,0.6480,0.0673,0.0248
174.0000,0.0078,0.0714,0.7150,0.1695,0.0363
175.0000,0.0221,0.1616,0.6786,0.1250,0.0127
176.0000,0.0034,0.0178,0.3415,0.5336,0.1037
177.0000,0.0097,0.1737,0.7324,0.0615,0.0227
178.0000,0.0020,0.8936,0.0787,0.0216,0.0041
179.0000,0.0031,0.3696,0.5690,0.0523,0.0059
180.0000,0.0025,0.3238,0.6153,0.0536,0.0048
181.0000,0.0024,0.1325,0.6842,0.1750,0.0058
182.0000,0.0017,0.9269,0.0579,0.0111,0.0024
183.0000,0.0021,0.5434,0.4229,0.0292,0.0023
184.0000,0.0153,0.0175,0.3873,0.4987,0.0812
185.0000,0.0096,0.4432,0.4764,0.0496,0.0212
186.0000,0.0013,0.8998,0.0852,0.0107,0.0029
187.0000,0.0014,0.6422,0.3312,0.0227,0.0025
188.0000,0.0132,0.2036,0.6437,0.1140,0.0255
189.0000,0.0015,0.8868,0.0826,0.0259,0.0032
190.0000,0.0052,0.0282,0.4816,0.3681,0.1169
191.0000,0.0022,0.6883,0.2863,0.0205,0.0028
192.0000,0.0045,0.1975,0.4215,0.1589,0.2175
193.0000,0.0110,0.0414,0.3052,0.5048,0.1377
194.0000,0.0022,0.6858,0.2204,0.0645,0.0272
195.0000,0.0079,0.0433,0.3952,0.4728,0.0808
196.0000,0.0021,0.4921,0.4738,0.0298,0.0023
197.0000,0.0013,0.9527,0.0340,0.0098,0.0023
198.0000,0.0177,0.0540,0.2311,0.5656,0.1316
199.0000,0.0014,0.6018,0.3677,0.0262,0.0029
200.0000,0.0313,0.0814,0.5539,0.2294,0.1040
201.0000,0.0119,0.0068,0.0755,0.2496,0.6561
202.0000,0.0033,0.5770,0.3872,0.0300,0.0025
203.0000,0.0014,0.6337,0.3432,0.0193,0.0024
204.0000,0.0022,0.6835,0.2682,0.0281,0.0180
205.0000,0.0025,0.1443,0.5822,0.2388,0.0322
206.0000,0.0142,0.5620,0.2698,0.0874,0.0666
207.0000,0.0013,0.4480,0.5251,0.0234,0.0022
208.0000,0.0041,0.2872,0.4851,0.1238,0.0997
209.0000,0.0024,0.3769,0.5528,0.0504,0.0176
210.0000,0.0118,0.4090,0.2461,0.2357,0.0974
211.0000,0.0035,0.1354,0.4637,0.2531,0.1443
212.0000,0.0045,0.0151,0.0914,0.6973,0.1917
213.0000,0.0085,0.2126,0.6187,0.1526,0.0076
214.0000,0.0034,0.1119,0.6244,0.2447,0.0156
215.0000,0.0030,0.2555,0.6898,0.0485,0.0032
216.0000,0.0039,0.0127,0.1153,0.5763,0.2918
217.0000,0.0015,0.8753,0.1086,0.0119,0.0027
218.0000,0.0014,0.8362,0.1314,0.0280,0.0031
219.0000,0.0015,0.7118,0.2559,0.0276,0.0032
220.0000,0.0082,0.0191,0.1989,0.5622,0.2116
221.0000,0.0016,0.8174,0.1453,0.0324,0.0033
222.0000,0.0175,0.2109,0.4405,0.2140,0.1172
223.0000,0.0014,0.8337,0.1408,0.0210,0.0032
224.0000,0.0093,0.0167,0.0546,0.3965,0.5228
225.0000,0.0029,0.1880,0.7014,0.0908,0.0168
226.0000,0.0113,0.3877,0.4744,0.1040,0.0226
227.0000,0.0022,0.3875,0.5502,0.0506,0.0094
228.0000,0.1576,0.7420,0.0613,0.0345,0.0046
229.0000,0.0017,0.5967,0.3314,0.0637,0.0064
230.0000,0.0046,0.2625,0.2934,0.2048,0.2347
231.0000,0.0042,0.1099,0.6701,0.1904,0.0254
232.0000,0.0018,0.8803,0.1012,0.0139,0.0028
233.0000,0.0088,0.2063,0.4250,0.1737,0.1862
234.0000,0.0052,0.0711,0.3611,0.3804,0.1823
235.0000,0.0073,0.0196,0.3690,0.4734,0.1307
236.0000,0.0034,0.1153,0.7625,0.1132,0.0057
237.0000,0.0015,0.8976,0.0768,0.0212,0.0029
238.0000,0.0033,0.0956,0.7977,0.0885,0.0149
239.0000,0.0016,0.7866,0.1518,0.0373,0.0226
240.0000,0.0147,0.0705,0.7348,0.1666,0.0133
241.0000,0.0166,0.5012,0.3499,0.0977,0.0346
242.0000,0.0021,0.7732,0.2082,0.0129,0.0036
243.0000,0.0025,0.5058,0.4071,0.0627,0.0219
244.0000,0.0014,0.7967,0.1696,0.0295,0.0028
245.0000,0.0019,0.5154,0.4412,0.0381,0.0034
246.0000,0.0013,0.9306,0.0445,0.0204,0.0031
247.0000,0.0363,0.5880,0.2660,0.0768,0.0329
248.0000,0.0096,0.6139,0.2667,0.0724,0.0375
249.0000,0.0065,0.0535,0.8580,0.0767,0.0053
250.0000,0.0025,0.4688,0.4980,0.0283,0.0025
251.0000,0.0021,0.8300,0.1438,0.0212,0.0030
252.0000,0.0017,0.6650,0.3102,0.0205,0.0026
253.0000,0.0022,0.3891,0.5491,0.0450,0.0145
254.0000,0.0088,0.1813,0.4277,0.2402,0.1419
255.0000,0.0062,0.5620,0.2902,0.0782,0.0634
256.0000,0.0013,0.9106,0.0546,0.0304,0.0031
257.0000,0.0215,0.0189,0.2107,0.5130,0.2360
258.0000,0.0019,0.7768,0.1869,0.0306,0.0037
259.0000,0.0019,0.7271,0.2018,0.0493,0.0198
260.0000,0.0050,0.1121,0.3770,0.3391,0.1668
261.0000,0.0018,0.6032,0.3465,0.0436,0.0049
262.0000,0.0015,0.7521,0.1882,0.0398,0.0185
263.0000,0.0040,0.0618,0.4118,0.4265,0.0959
264.0000,0.0049,0.0208,0.4944,0.2832,0.1967
265.0000,0.0045,0.1187,0.3604,0.2899,0.2265
266.0000,0.0042,0.1384,0.4840,0.2586,0.1148
267.0000,0.0019,0.7237,0.2520,0.0198,0.0027
268.0000,0.0013,0.5114,0.4527,0.0322,0.0024
269.0000,0.0014,0.6790,0.2954,0.0217,0.0026
270.0000,0.0121,0.3455,0.4990,0.0760,0.0674
271.0000,0.0016,0.8190,0.1529,0.0227,0.0039
272.0000,0.0021,0.5885,0.3377,0.0527,0.0190
273.0000,0.0046,0.3453,0.5187,0.0771,0.0543
274.0000,0.0104,0.0032,0.0629,0.4813,0.4422
275.0000,0.0019,0.6317,0.3090,0.0483,0.0091
276.0000,0.0015,0.8665,0.1180,0.0114,0.0025
277.0000,0.0016,0.7075,0.2540,0.0339,0.0030
278.0000,0.0021,0.7569,0.2064,0.0311,0.0036
279.0000,0.0065,0.3737,0.5623,0.0446,0.0129
280.0000,0.0022,0.8619,0.1058,0.0257,0.0044
281.0000,0.0016,0.4964,0.4734,0.0264,0.0022
282.0000,0.0147,0.0603,0.4638,0.2938,0.1674
283.0000,0.0101,0.5587,0.3125,0.0836,0.0352
284.0000,0.0014,0.8161,0.1673,0.0120,0.0032
285.0000,0.0119,0.1448,0.7238,0.0926,0.0268
286.0000,0.0016,0.8974,0.0864,0.0117,0.0030
287.0000,0.1715,0.2713,0.4778,0.0506,0.0288
288.0000,0.0041,0.0130,0.1608,0.5444,0.2777
289.0000,0.0058,0.3048,0.6372,0.0486,0.0035
290.0000,0.0060,0.1709,0.4694,0.3236,0.0301
291.0000,0.0292,0.0642,0.5800,0.2575,0.0691
292.0000,0.0176,0.0212,0.2146,0.3180,0.4286
293.0000,0.0022,0.8155,0.1590,0.0205,0.0028
294.0000,0.0144,0.1820,0.5784,0.1817,0.0435
295.0000,0.0976,0.0144,0.1453,0.2444,0.4983
296.0000,0.0126,0.2050,0.5627,0.1493,0.0705
297.0000,0.0088,0.8417,0.1203,0.0249,0.0043
298.0000,0.0041,0.1669,0.5315,0.2645,0.0329
299.0000,0.0018,0.4086,0.5537,0.0336,0.0023
300.0000,0.0050,0.1689,0.7093,0.0875,0.0293
301.0000,0.0048,0.0891,0.5961,0.2782,0.0319
302.0000,0.2785,0.0805,0.0655,0.1399,0.4356
303.0000,0.0034,0.0543,0.3995,0.5090,0.0338
304.0000,0.0057,0.0507,0.5313,0.2942,0.1181
305.0000,0.0020,0.6200,0.3355,0.0390,0.0035
306.0000,0.0019,0.5687,0.3626,0.0447,0.0222
307.0000,0.0015,0.9212,0.0591,0.0150,0.0032
308.0000,0.0012,0.9482,0.0388,0.0092,0.0026
309.0000,0.0018,0.4262,0.5323,0.0370,0.0028
310.0000,0.0030,0.0794,0.3898,0.4923,0.0355
311.0000,0.0019,0.6160,0.3393,0.0390,0.0038
312.0000,0.0022,0.2859,0.6462,0.0522,0.0135
313.0000,0.0537,0.4071,0.4867,0.0480,0.0046
314.0000,0.0040,0.4382,0.4802,0.0557,0.0217
315.0000,0.0031,0.4938,0.2308,0.1777,0.0945
316.0000,0.0019,0.8274,0.1537,0.0140,0.0030
317.0000,0.0039,0.0683,0.6666,0.2332,0.0280
318.0000,0.0014,0.6543,0.3217,0.0201,0.0025
319.0000,0.0065,0.2345,0.5518,0.1504,0.0566
320.0000,0.0019,0.4440,0.5102,0.0417,0.0023
321.0000,0.0037,0.1904,0.6759,0.1075,0.0226
322.0000,0.0028,0.1932,0.7544,0.0456,0.0040
323.0000,0.0014,0.5450,0.3915,0.0460,0.0161
324.0000,0.0297,0.0867,0.4438,0.3752,0.0646
325.0000,0.0014,0.5283,0.4167,0.0454,0.0081
326.0000,0.0028,0.6225,0.2714,0.0699,0.0335
327.0000,0.0015,0.5248,0.4358,0.0348,0.0031
328.0000,0.0110,0.6120,0.3294,0.0399,0.0078
329.0000,0.0157,0.2907,0.6411,0.0495,0.0030
330.0000,0.0027,0.7650,0.2065,0.0229,0.0029
331.0000,0.0108,0.3228,0.4840,0.1456,0.0368
332.0000,0.0017,0.4292,0.5357,0.0312,0.0022
333.0000,0.0016,0.6005,0.3639,0.0315,0.0025
334.0000,0.0042,0.0085,0.0402,0.4883,0.4588
335.0000,0.0014,0.5371,0.4361,0.0231,0.0022
336.0000,0.0014,0.5913,0.3758,0.0291,0.0024
337.0000,0.0016,0.4958,0.4697,0.0308,0.0022
338.0000,0.0079,0.2085,0.7130,0.0667,0.0038
339.0000,0.0022,0.7172,0.2468,0.0295,0.0043
340.0000,0.0034,0.2868,0.6460,0.0569,0.0070
341.0000,0.0034,0.3777,0.5752,0.0409,0.0027
342.0000,0.0014,0.9287,0.0560,0.0112,0.0026
343.0000,0.0026,0.3852,0.5513,0.0554,0.0055
344.0000,0.0022,0.7648,0.1694,0.0572,0.0064
345.0000,0.0043,0.1766,0.7141,0.1008,0.0042
346.0000,0.0064,0.4249,0.3221,0.2124,0.0342
347.0000,0.0151,0.0041,0.0312,0.2377,0.7119
348.0000,0.0016,0.8158,0.1472,0.0299,0.0054
349.0000,0.0029,0.1789,0.7493,0.0646,0.0043
350.0000,0.0153,0.6054,0.2110,0.1243,0.0440
351.0000,0.0046,0.1029,0.5571,0.2581,0.0772
352.0000,0.0017,0.6341,0.3254,0.0356,0.0031
353.0000,0.0015,0.7687,0.2136,0.0129,0.0033
354.0000,0.0046,0.0053,0.0580,0.2400,0.6920
355.0000,0.0016,0.3349,0.6138,0.0465,0.0032
356.0000,0.0241,0.0181,0.4447,0.4157,0.0974
357.0000,0.0028,0.6247,0.3219,0.0450,0.0056
358.0000,0.0019,0.8954,0.0777,0.0216,0.0034
359.0000,0.0020,0.8841,0.0985,0.0126,0.0028
360.0000,0.0013,0.9384,0.0466,0.0109,0.0029
361.0000,0.0014,0.8744,0.1117,0.0102,0.0023
362.0000,0.0118,0.6033,0.3291,0.0517,0.0041
363.0000,0.0013,0.9033,0.0822,0.0103,0.0028
364.0000,0.0219,0.1691,0.5539,0.1716,0.0835
365.0000,0.0014,0.8006,0.1838,0.0115,0.0027
366.0000,0.0036,0.5863,0.3712,0.0352,0.0037
367.0000,0.0039,0.0217,0.1348,0.2193,0.6204
368.0000,0.0019,0.6194,0.3467,0.0293,0.0027
369.0000,0.0015,0.8364,0.1474,0.0116,0.0031
370.0000,0.0031,0.4131,0.4824,0.0705,0.0308
371.0000,0.0035,0.3295,0.5754,0.0688,0.0228
372.0000,0.0106,0.7639,0.1394,0.0779,0.0082
373.0000,0.0021,0.8125,0.1525,0.0298,0.0031
374.0000,0.0082,0.5072,0.3653,0.0877,0.0316
375.0000,0.0265,0.1656,0.4601,0.2204,0.1275
376.0000,0.0168,0.1736,0.6563,0.1314,0.0219
377.0000,0.0039,0.4230,0.5469,0.0235,0.0028
378.0000,0.0029,0.2004,0.6677,0.0940,0.0349
379.0000,0.0041,0.1689,0.6867,0.1170,0.0233
380.0000,0.0061,0.0201,0.4746,0.4153,0.0838
381.0000,0.0035,0.2240,0.7158,0.0526,0.0041
382.0000,0.0214,0.0790,0.5611,0.2987,0.0398
383.0000,0.0021,0.3432,0.6112,0.0400,0.0035
384.0000,0.0157,0.1587,0.5083,0.2675,0.0498
385.0000,0.0016,0.8105,0.1433,0.0403,0.0043
386.0000,0.0168,0.0731,0.3793,0.3780,0.1528
387.0000,0.0077,0.0340,0.3691,0.3744,0.2148
388.0000,0.0062,0.0191,0.4859,0.4270,0.0618
389.0000,0.0223,0.0727,0.5826,0.2104,0.1120
390.0000,0.0046,0.0998,0.7546,0.1083,0.0328
391.0000,0.0185,0.1997,0.2953,0.2283,0.2582
392.0000,0.0160,0.0503,0.6586,0.2636,0.0114
393.0000,0.0037,0.1100,0.6327,0.2304,0.0232
394.0000,0.0015,0.8796,0.1037,0.0120,0.0032
395.0000,0.0171,0.0730,0.1515,0.4449,0.3134
396.0000,0.0076,0.7458,0.1679,0.0551,0.0237
397.0000,0.0031,0.5665,0.3542,0.0631,0.0131
398.0000,0.0020,0.6704,0.2954,0.0292,0.0030
399.0000,0.0042,0.1172,0.3657,0.2765,0.2364
400.0000,0.0023,0.6979,0.2429,0.0464,0.0105
401.0000,0.0032,0.2591,0.6220,0.0937,0.0219
402.0000,0.0019,0.5808,0.3691,0.0430,0.0052
403.0000,0.0089,0.3684,0.5817,0.0386,0.0025
404.0000,0.0023,0.5436,0.3233,0.0885,0.0423
405.0000,0.0020,0.4015,0.4342,0.0680,0.0943
406.0000,0.0027,0.2660,0.6406,0.0872,0.0035
407.0000,0.0018,0.3917,0.4876,0.1081,0.0108
408.0000,0.0042,0.0183,0.4229,0.5016,0.0529
409.0000,0.0026,0.4328,0.5309,0.0314,0.0024
410.0000,0.0016,0.7997,0.1729,0.0225,0.0033
411.0000,0.0017,0.7692,0.1622,0.0461,0.0208
412.0000,0.0291,0.0145,0.0631,0.5997,0.2937
413.0000,0.0016,0.8858,0.0791,0.0302,0.0034
414.0000,0.0038,0.1278,0.4508,0.3677,0.0499
415.0000,0.0103,0.1056,0.5552,0.1512,0.1777
416.0000,0.0019,0.3505,0.5967,0.0482,0.0028
417.0000,0.0046,0.0481,0.4153,0.4967,0.0353
418.0000,0.0015,0.8688,0.1001,0.0261,0.0035
419.0000,0.0271,0.0229,0.3597,0.4689,0.1214
420.0000,0.0029,0.2693,0.4386,0.1702,0.1190
421.0000,0.0034,0.3432,0.4826,0.0841,0.0868
422.0000,0.0031,0.2537,0.5799,0.1414,0.0219
423.0000,0.0018,0.4872,0.4801,0.0286,0.0023
424.0000,0.0047,0.2795,0.5922,0.1185,0.0051
425.0000,0.0181,0.1081,0.3690,0.4786,0.0262
426.0000,0.0017,0.3951,0.4826,0.0813,0.0393
427.0000,0.0013,0.5496,0.4034,0.0426,0.0031
428.0000,0.0014,0.7043,0.2620,0.0291,0.0032
429.0000,0.0052,0.2123,0.4266,0.2388,0.1170
430.0000,0.0066,0.8084,0.1576,0.0210,0.0064
431.0000,0.0032,0.6904,0.2449,0.0551,0.0063
432.0000,0.0132,0.0174,0.4634,0.4695,0.0365
433.0000,0.0329,0.0920,0.4674,0.1949,0.2127
434.0000,0.0015,0.8844,0.0981,0.0128,0.0033
435.0000,0.0083,0.3667,0.5818,0.0388,0.0044
436.0000,0.0062,0.3736,0.5612,0.0491,0.0099
437.0000,0.0947,0.0556,0.1799,0.1771,0.4927
438.0000,0.0016,0.7621,0.2106,0.0231,0.0027
439.0000,0.0025,0.3528,0.4392,0.0759,0.1296
440.0000,0.0023,0.5596,0.3660,0.0591,0.0130
441.0000,0.0028,0.3039,0.6343,0.0542,0.0048
442.0000,0.0204,0.1056,0.4712,0.3179,0.0849
443.0000,0.0012,0.5118,0.4658,0.0188,0.0025
444.0000,0.0128,0.4224,0.4744,0.0858,0.0046
445.0000,0.0026,0.5208,0.4472,0.0267,0.0027
446.0000,0.0034,0.7184,0.2148,0.0513,0.0122
447.0000,0.0203,0.0193,0.1194,0.7311,0.1099
448.0000,0.0141,0.0130,0.1937,0.5369,0.2424
449.0000,0.0026,0.4810,0.4760,0.0376,0.0028
450.0000,0.0024,0.5001,0.4486,0.0444,0.0046
451.0000,0.0016,0.7200,0.2213,0.0360,0.0212
452.0000,0.0122,0.0489,0.5606,0.2987,0.0796
453.0000,0.0026,0.1918,0.7488,0.0532,0.0036
454.0000,0.0028,0.2691,0.6289,0.0880,0.0112
455.0000,0.0032,0.4846,0.3757,0.0742,0.0623
456.0000,0.0020,0.6764,0.2666,0.0453,0.0097
457.0000,0.0173,0.4974,0.4491,0.0334,0.0028
458.0000,0.0119,0.1578,0.6198,0.1999,0.0106
459.0000,0.0014,0.7989,0.1701,0.0270,0.0026
460.0000,0.0028,0.4596,0.4244,0.0647,0.0485
461.0000,0.0138,0.0718,0.6822,0.1945,0.0377
462.0000,0.0013,0.6453,0.3278,0.0230,0.0025
463.0000,0.0014,0.5954,0.3886,0.0117,0.0029
464.0000,0.0023,0.6012,0.3316,0.0459,0.0190
