id,no answer,very important,quite important,not important,not at all important
313,0.0273,0.4117,0.4951,0.0616,0.0043
314,0.0017,0.3344,0.5849,0.0728,0.0063
315,0.003,0.493,0.2675,0.1891,0.0473
316,0.0021,0.8105,0.1727,0.0115,0.0032
317,0.0169,0.1195,0.7262,0.1071,0.0303
318,0.001,0.5524,0.4281,0.0159,0.0027
319,0.0096,0.2755,0.6024,0.0831,0.0294
320,0.001,0.4197,0.5427,0.0339,0.0028
321,0.0021,0.1472,0.7374,0.1027,0.0105
322,0.0025,0.2348,0.7178,0.0417,0.0033
323,0.0012,0.4835,0.4482,0.0572,0.0099
324,0.0398,0.1255,0.4951,0.288,0.0517
325,0.001,0.5924,0.3659,0.0358,0.0049
326,0.0018,0.7248,0.2054,0.0444,0.0237
327,0.0012,0.6831,0.281,0.0315,0.0031
328,0.0069,0.529,0.4036,0.0552,0.0054
329,0.005,0.3757,0.5697,0.046,0.0036
330,0.0013,0.8442,0.1314,0.0198,0.0033
331,0.0021,0.2059,0.654,0.1034,0.0347
332,0.0011,0.3393,0.6233,0.0331,0.0031
333,0.0012,0.4935,0.457,0.0452,0.0032
334,0.0092,0.0064,0.0527,0.5051,0.4266
335,0.001,0.5562,0.4192,0.0209,0.0028
336,0.001,0.523,0.4382,0.0348,0.0029
337,0.0009,0.5028,0.4749,0.0188,0.0026
338,0.0233,0.1326,0.7811,0.0578,0.0052
339,0.0014,0.7976,0.1812,0.0161,0.0038
340,0.004,0.2407,0.665,0.0709,0.0195
341,0.0018,0.2598,0.6997,0.0355,0.0032
342,0.0013,0.8678,0.1143,0.0131,0.0034
343,0.0036,0.4522,0.454,0.0847,0.0055
344,0.0015,0.8044,0.1533,0.0359,0.0049
345,0.0032,0.1459,0.7349,0.11,0.006
346,0.0048,0.5779,0.217,0.1654,0.0348
347,0.012,0.0039,0.0192,0.214,0.7509
348,0.0018,0.7515,0.2144,0.0271,0.0051
349,0.0018,0.1439,0.8034,0.0467,0.0043
350,0.0156,0.4953,0.2619,0.1496,0.0776
351,0.004,0.1031,0.5593,0.2798,0.0537
352,0.0011,0.6152,0.3592,0.0216,0.0028
353,0.0018,0.6035,0.369,0.023,0.0028
354,0.006,0.0128,0.0497,0.2688,0.6627
355,0.0011,0.4464,0.5055,0.0436,0.0034
356,0.0318,0.0231,0.4369,0.4262,0.0819
357,0.0175,0.6921,0.2332,0.0393,0.0179
358,0.0024,0.8189,0.1524,0.022,0.0044
359,0.0017,0.8575,0.1222,0.0146,0.004
360,0.0012,0.8787,0.1066,0.0103,0.0031
361,0.0013,0.8907,0.0936,0.011,0.0033
362,0.0347,0.5414,0.3427,0.0707,0.0105
363,0.0011,0.9234,0.0638,0.009,0.0027
364,0.0241,0.1256,0.6474,0.1685,0.0343
365,0.0009,0.7429,0.2447,0.009,0.0025
366,0.0049,0.5375,0.413,0.0408,0.0038
367,0.0055,0.0123,0.1134,0.2122,0.6566
368,0.0014,0.5907,0.3774,0.0274,0.0032
369,0.0013,0.9031,0.0818,0.0106,0.0032
370,0.0018,0.4335,0.4746,0.0625,0.0276
371,0.0046,0.2725,0.6081,0.0959,0.0189
372,0.0024,0.7898,0.1491,0.0521,0.0066
373,0.0038,0.6734,0.2926,0.027,0.0031
374,0.0079,0.6929,0.1826,0.0861,0.0306
375,0.0228,0.1787,0.4688,0.1675,0.1622
376,0.009,0.1564,0.6398,0.1672,0.0276
377,0.0014,0.508,0.4759,0.0123,0.0024
378,0.0042,0.1505,0.6634,0.144,0.0379
379,0.0153,0.0844,0.7028,0.1652,0.0323
380,0.0038,0.028,0.4988,0.3821,0.0873
381,0.0026,0.1836,0.7644,0.0453,0.0041
382,0.0273,0.045,0.6436,0.2452,0.039
383,0.0013,0.4141,0.5583,0.0229,0.0034
384,0.0527,0.0564,0.3002,0.5345,0.0562
385,0.0014,0.7914,0.1762,0.0267,0.0044
386,0.0249,0.0271,0.414,0.3525,0.1814
387,0.0066,0.0282,0.4105,0.437,0.1178
388,0.0205,0.0262,0.5557,0.3484,0.0492
389,0.031,0.0643,0.6213,0.2336,0.0498
390,0.0047,0.1123,0.7729,0.074,0.0362
391,0.0068,0.3135,0.1475,0.2127,0.3195
392,0.0123,0.0521,0.626,0.3033,0.0063
393,0.0058,0.1391,0.6537,0.1667,0.0347
394,0.0013,0.7633,0.2176,0.0144,0.0033
395,0.0037,0.0619,0.0895,0.2276,0.6172
396,0.002,0.6993,0.2181,0.0589,0.0216
397,0.0017,0.62,0.2907,0.0606,0.027
398,0.0012,0.6784,0.294,0.0231,0.0032
399,0.0108,0.1095,0.4555,0.2632,0.161
400,0.0018,0.6619,0.2717,0.0381,0.0265
401,0.0013,0.2399,0.6094,0.1247,0.0246
402,0.0011,0.5941,0.3589,0.032,0.0139
403,0.0012,0.4754,0.5009,0.0196,0.0029
404,0.0016,0.7014,0.177,0.0699,0.05
405,0.0013,0.4702,0.4244,0.0643,0.0397
406,0.0017,0.4735,0.4641,0.0572,0.0035
407,0.0012,0.4116,0.4574,0.1122,0.0177
408,0.0023,0.0415,0.4013,0.5104,0.0444
409,0.0082,0.3552,0.6075,0.0261,0.003
410,0.0014,0.811,0.1663,0.0179,0.0035
411,0.0014,0.6711,0.2636,0.0375,0.0263
412,0.0207,0.0118,0.0938,0.5594,0.3142
413,0.0014,0.8435,0.131,0.0204,0.0036
414,0.003,0.137,0.468,0.3548,0.0372
415,0.0126,0.1709,0.3964,0.2188,0.2013
416,0.001,0.3925,0.5747,0.0285,0.0033
417,0.0048,0.0501,0.3294,0.5757,0.0399
418,0.0015,0.8217,0.1422,0.0291,0.0055
419,0.0256,0.0665,0.3122,0.5204,0.0753
420,0.0019,0.2689,0.492,0.1127,0.1245
421,0.0015,0.3975,0.4429,0.0847,0.0734
422,0.0025,0.1796,0.6879,0.1198,0.0101
423,0.0011,0.5022,0.4743,0.0199,0.0026
424,0.0036,0.2352,0.6434,0.1125,0.0053
425,0.0211,0.1558,0.4349,0.3543,0.034
426,0.0016,0.4612,0.4426,0.0658,0.0288
427,0.0011,0.4558,0.4804,0.0545,0.0081
428,0.001,0.596,0.381,0.0193,0.0027
429,0.0031,0.2174,0.4573,0.2187,0.1036
430,0.0015,0.8226,0.1473,0.0244,0.0043
431,0.0013,0.677,0.2867,0.0275,0.0075
432,0.0065,0.013,0.5874,0.3756,0.0175
433,0.0139,0.1841,0.419,0.1702,0.2128
434,0.0013,0.8678,0.1143,0.0131,0.0034
435,0.0103,0.1857,0.732,0.0644,0.0076
436,0.002,0.2872,0.6285,0.0653,0.017
437,0.0574,0.0497,0.097,0.1806,0.6153
438,0.0015,0.596,0.3857,0.0141,0.0027
439,0.002,0.4076,0.3944,0.102,0.0939
440,0.0016,0.6731,0.2497,0.0704,0.0052
441,0.0014,0.4976,0.4575,0.0399,0.0037
442,0.0072,0.0963,0.4939,0.3182,0.0845
443,0.0011,0.5048,0.4765,0.015,0.0025
444,0.0103,0.3103,0.6084,0.0654,0.0056
445,0.0016,0.5237,0.4561,0.0161,0.0026
446,0.0014,0.7329,0.2027,0.0386,0.0244
447,0.0368,0.0096,0.161,0.7277,0.0649
448,0.0177,0.006,0.2352,0.5012,0.2399
449,0.0037,0.499,0.438,0.0551,0.0043
450,0.0011,0.5114,0.4276,0.0398,0.0201
451,0.0012,0.6674,0.2895,0.0303,0.0116
452,0.0127,0.084,0.5906,0.2719,0.0407
453,0.0019,0.167,0.7715,0.0559,0.0037
454,0.0013,0.241,0.6586,0.085,0.014
455,0.0019,0.4968,0.3127,0.0705,0.1181
456,0.0017,0.6465,0.3082,0.0334,0.0102
457,0.0145,0.4457,0.5106,0.0263,0.0029
458,0.008,0.1435,0.6612,0.1818,0.0054
459,0.0014,0.7533,0.2109,0.0293,0.0052
460,0.0027,0.4792,0.3863,0.0611,0.0707
461,0.0209,0.1141,0.588,0.2315,0.0454
462,0.0012,0.702,0.2803,0.0136,0.003
463,0.0009,0.5147,0.4672,0.0146,0.0026
464,0.0012,0.5644,0.3666,0.0504,0.0174
465,0.0016,0.5716,0.258,0.1203,0.0485
466,0.0022,0.5205,0.4491,0.0257,0.0026
467,0.001,0.4763,0.4881,0.032,0.0026
468,0.0021,0.2403,0.6625,0.0847,0.0103
469,0.0012,0.6883,0.2912,0.0164,0.003
470,0.002,0.302,0.6415,0.0497,0.0048
471,0.0039,0.0128,0.0959,0.5333,0.354
472,0.0012,0.6841,0.2931,0.0186,0.0031
473,0.002,0.6025,0.2926,0.0705,0.0324
474,0.0018,0.1424,0.7951,0.056,0.0047
475,0.0012,0.3385,0.628,0.0287,0.0036
476,0.0014,0.8934,0.0903,0.0114,0.0035
477,0.0026,0.129,0.7202,0.1226,0.0256
478,0.0014,0.8644,0.1128,0.018,0.0035
479,0.0026,0.21,0.7118,0.0645,0.0111
480,0.0024,0.0498,0.4322,0.4811,0.0345
481,0.0021,0.208,0.6831,0.0986,0.0081
482,0.0026,0.2732,0.6583,0.0622,0.0037
483,0.0016,0.5503,0.4166,0.0287,0.0029
484,0.0059,0.0041,0.044,0.1672,0.7787
485,0.001,0.5119,0.4678,0.0167,0.0027
486,0.0021,0.4914,0.4274,0.0675,0.0116
487,0.0015,0.5738,0.3935,0.0285,0.0027
488,0.0092,0.1958,0.7241,0.0656,0.0054
489,0.001,0.5962,0.3845,0.0156,0.0027
490,0.0011,0.9282,0.059,0.009,0.0027
491,0.005,0.4935,0.4807,0.0182,0.0027
492,0.0016,0.2357,0.6497,0.1079,0.005
493,0.0343,0.1283,0.4627,0.3126,0.062
494,0.0361,0.0408,0.1744,0.5186,0.2302
495,0.0173,0.0298,0.412,0.4625,0.0785
496,0.0076,0.234,0.6206,0.0995,0.0383
497,0.0012,0.4866,0.4551,0.0529,0.0041
498,0.0014,0.8584,0.1131,0.023,0.004
499,0.0016,0.3961,0.5475,0.0478,0.007
500,0.0265,0.0436,0.5403,0.3792,0.0104
501,0.0037,0.6885,0.2857,0.0189,0.0031
502,0.0035,0.0273,0.514,0.4206,0.0346
503,0.3077,0.0346,0.4616,0.1703,0.0258
504,0.001,0.5557,0.4188,0.0218,0.0028
505,0.0013,0.4664,0.4759,0.0523,0.0042
506,0.0024,0.4354,0.5202,0.0387,0.0033
507,0.0013,0.8684,0.1094,0.0174,0.0034
508,0.0017,0.7515,0.2144,0.028,0.0044
509,0.0013,0.5987,0.3733,0.0239,0.0028
510,0.024,0.2199,0.5195,0.1539,0.0826
511,0.0021,0.5643,0.4054,0.0254,0.0028
512,0.0266,0.1136,0.5323,0.2222,0.1053
513,0.0023,0.5054,0.4542,0.0353,0.0029
514,0.0019,0.2392,0.5818,0.1427,0.0344
515,0.0054,0.0194,0.1813,0.1962,0.5978
516,0.0016,0.4874,0.4499,0.0567,0.0044
517,0.0024,0.1389,0.8198,0.0353,0.0035
518,0.0019,0.5745,0.3886,0.0321,0.0029
519,0.0014,0.6747,0.3021,0.0183,0.0036
520,0.0018,0.3228,0.6041,0.0656,0.0057
521,0.002,0.2265,0.7107,0.0565,0.0044
522,0.0012,0.6134,0.3693,0.0135,0.0026
523,0.0019,0.3626,0.6144,0.0181,0.003
524,0.0032,0.268,0.5487,0.175,0.0051
525,0.0236,0.6587,0.1446,0.1292,0.0439
